1150057752	20231207	202312	2023	2023.9233	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	172	172	17	4	-5.0	2	1	2	-6.87397708674304	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20240106093000	https://www.bostonglobe.com/2024/01/06/opinion/renee-graham-2024-election-fatigue/
1150057753	20231207	202312	2023	2023.9233	USA	UNITED STATES	USA								USAJUD	UNITED STATES	USA					JUD			1	020	020	02	1	3.0	2	1	2	-6.87397708674304	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20240106093000	https://www.bostonglobe.com/2024/01/06/opinion/renee-graham-2024-election-fatigue/
1150057754	20231207	202312	2023	2023.9233	USA	UNITED STATES	USA								USAJUD	UNITED STATES	USA					JUD			1	020	020	02	1	3.0	2	1	2	-6.87397708674304	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20240106093000	https://www.bostonglobe.com/2024/01/06/opinion/renee-graham-2024-election-fatigue/
1150057755	20231207	202312	2023	2023.9233	USAJUD	COLORADO	USA					JUD			JUD	SUPREME COURT						JUD			1	0213	021	02	1	3.4	6	1	6	-6.87397708674304	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20240106093000	https://www.bostonglobe.com/2024/01/06/opinion/renee-graham-2024-election-fatigue/
1150057756	20231207	202312	2023	2023.9233	USAJUD	MAINE	USA					JUD			USA	MAINE	USA								1	172	172	17	4	-5.0	3	1	3	-6.87397708674304	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20240106093000	https://www.bostonglobe.com/2024/01/06/opinion/renee-graham-2024-election-fatigue/
1150057757	20231207	202312	2023	2023.9233	USAJUD	MAINE	USA					JUD			USAGOV	MAINE	USA					GOV			1	020	020	02	1	3.0	6	1	6	-6.87397708674304	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20240106093000	https://www.bostonglobe.com/2024/01/06/opinion/renee-graham-2024-election-fatigue/
1150057758	20231230	202312	2023	2023.9863	GBR	LONDON	GBR								GBRCVL	UNITED KINGDOM	GBR					CVL			0	051	051	05	1	3.4	4	1	4	9.15492957746479	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20240106093000	https://www.thenews.com.pk/latest/1145286-princess-kate-birthday-traditions-revealed-ahead-of-turning-42
1150057759	20231230	202312	2023	2023.9863	GBRCVL	LONDON	GBR					CVL													0	051	051	05	1	3.4	6	1	6	9.15492957746479	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20240106093000	https://www.thenews.com.pk/latest/1145286-princess-kate-birthday-traditions-revealed-ahead-of-turning-42
1150057760	20240106	202401	2024	2024.0164											AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	12	1	8	-6.95187165775401	0								4	Wallerawang, New South Wales, Australia	AS	AS02	154630	-33.411	150.065	-1607456	4	Wallerawang, New South Wales, Australia	AS	AS02	154630	-33.411	150.065	-1607456	20240106093000	https://www.9news.com.au/national/eleven-year-old-girl-dies-after-five-car-collision-in-nsw-central-tablelands-wallerawang/81bc9f7f-ab5c-4788-bb9b-16368caae633
1150057761	20240106	202401	2024	2024.0164											AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	8	1	8	-6.95187165775401	0								4	Westmead, New South Wales, Australia	AS	AS02	5066	-33.8167	150.983	-1609037	4	Westmead, New South Wales, Australia	AS	AS02	5066	-33.8167	150.983	-1609037	20240106093000	https://www.9news.com.au/national/eleven-year-old-girl-dies-after-five-car-collision-in-nsw-central-tablelands-wallerawang/81bc9f7f-ab5c-4788-bb9b-16368caae633
1150057762	20240106	202401	2024	2024.0164											AUS	BRISBANE	AUS								1	043	043	04	1	2.8	9	1	7	-1.05263157894737	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20240106093000	https://www.france24.com/en/live-news/20240106-rybakina-storms-into-brisbane-international-final
1150057763	20240106	202401	2024	2024.0164											BGD	BANGLADESH	BGD								0	112	112	11	3	-2.0	4	1	4	-3.79746835443038	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20240106093000	https://www.theweek.in/news/world/2024/01/06/bangladesh-opposition-party-bnp-calls-for-48-hour-strike-as-country-heads-to-polls-tomorrow.html
1150057764	20240106	202401	2024	2024.0164											BGR	BULGARIAN	BGR								1	036	036	03	1	4.0	7	1	7	-1.05263157894737	0								1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20240106093000	https://www.france24.com/en/live-news/20240106-rybakina-storms-into-brisbane-international-final
1150057765	20240106	202401	2024	2024.0164											BGR	BULGARIAN	BGR								1	036	036	03	1	4.0	1	1	1	-1.05263157894737	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20240106093000	https://www.france24.com/en/live-news/20240106-rybakina-storms-into-brisbane-international-final
1150057766	20240106	202401	2024	2024.0164											BUS	MANUFACTURER						BUS			1	040	040	04	1	1.0	3	1	3	2.2140221402214	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20240106093000	http://legacy.senate.gov.ph/press_release/2024/0106_tolentino1.asp
1150057767	20240106	202401	2024	2024.0164											BUS	COMPANIES						BUS			0	112	112	11	3	-2.0	10	1	10	-6.44589000591366	0								4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20240106093000	https://www.thenigerianvoice.com/news/329332/blow-up-vessels-used-for-oil-theft-with-their-crew-rtd-admi.html
1150057768	20240106	202401	2024	2024.0164											CAN	CANADA	CAN								0	036	036	03	1	4.0	3	1	3	6.74937965260546	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20240106093000	https://www.heraldstaronline.com/news/local-news/2024/01/a-night-to-shine-to-shine-on-toronto/
1150057769	20240106	202401	2024	2024.0164											CAN	TORONTO	CAN								0	043	043	04	1	2.8	2	1	2	6.74937965260546	0								3	Steubenville, Ohio, United States	US	USOH	OH081	40.3698	-80.634	1065383	3	Steubenville, Ohio, United States	US	USOH	OH081	40.3698	-80.634	1065383	20240106093000	https://www.heraldstaronline.com/news/local-news/2024/01/a-night-to-shine-to-shine-on-toronto/
1150057770	20240106	202401	2024	2024.0164											CAN	ONTARIO	CAN								1	043	043	04	1	2.8	5	1	5	-11.3810741687979	0								3	Malheur County, Oregon, United States	US	USOR		43.2502	-117.668	1135858	3	Malheur County, Oregon, United States	US	USOR		43.2502	-117.668	1135858	20240106093000	https://www.argusobserver.com/news/2-accused-in-shooting-arraigned-on-indictments-on-friday-another-heads-to-court-monday/article_0e771c58-ac14-11ee-8381-eb0d0f63d652.html
1150057771	20240106	202401	2024	2024.0164											CHRPRO210	LUTHERAN				CHR	PRO				1	046	046	04	1	7.0	10	1	10	-0.60975609756097	0								0								0								20240106093000	https://www.northwestsignal.net/news/family/article_85432370-4f4e-5846-a723-c9ede773502d.html
1150057772	20240106	202401	2024	2024.0164											COP	POLICE						COP			1	010	010	01	1	0.0	10	1	10	-5.92105263157895	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20240106093000	https://mynewsla.com/crime/2024/01/05/pedestrian-killed-in-hit-and-run-near-lax-identified/
1150057773	20240106	202401	2024	2024.0164											COP	POLICE OFFICER						COP			0	051	051	05	1	3.4	2	1	2	-11.4035087719298	0								3	Alameda County, California, United States	US	USCA		37.5999	-121.884	1675839	3	Alameda County, California, United States	US	USCA		37.5999	-121.884	1675839	20240106093000	https://www.timesheraldonline.com/2024/01/05/men-charged-in-oakland-police-officers-killing-make-first-court-appearance/
1150057774	20240106	202401	2024	2024.0164											COP	POLICE						COP			0	084	084	08	2	7.0	3	1	3	-11.4035087719298	0								3	Alameda County, California, United States	US	USCA		37.5999	-121.884	1675839	3	Alameda County, California, United States	US	USCA		37.5999	-121.884	1675839	20240106093000	https://www.timesheraldonline.com/2024/01/05/men-charged-in-oakland-police-officers-killing-make-first-court-appearance/
1150057775	20240106	202401	2024	2024.0164											COP	POLICE						COP			0	173	173	17	4	-5.0	10	1	10	-4.78288231592196	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20240106093000	https://www.telegraph.co.uk/world-news/2024/01/06/china-forced-kazakhs-implement-ethnic-crackdown/
1150057776	20240106	202401	2024	2024.0164											COP	POLICE						COP			1	173	173	17	4	-5.0	10	1	10	-5.92105263157895	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20240106093000	https://mynewsla.com/crime/2024/01/05/pedestrian-killed-in-hit-and-run-near-lax-identified/
1150057777	20240106	202401	2024	2024.0164											COP	POLICE						COP			0	190	190	19	4	-10.0	6	1	6	-11.4035087719298	0								3	Alameda County, California, United States	US	USCA		37.5999	-121.884	1675839	3	Alameda County, California, United States	US	USCA		37.5999	-121.884	1675839	20240106093000	https://www.timesheraldonline.com/2024/01/05/men-charged-in-oakland-police-officers-killing-make-first-court-appearance/
1150057778	20240106	202401	2024	2024.0164											EDU	SCHOOL						EDU			1	0841	084	08	2	7.0	10	1	10	1.41509433962264	0								4	Azimpur, Bangladesh (general), Bangladesh	BG	BG00	5770	22.45	91.45	-2710617	4	Azimpur, Bangladesh (general), Bangladesh	BG	BG00	5770	22.45	91.45	-2710617	20240106093000	https://www.thedailystar.net/election-2024/news/news/national-election-ec-hands-over-polls-materials-centres-across-3512356
1150057779	20240106	202401	2024	2024.0164											EGY	SUEZ CANAL	EGY								0	030	030	03	1	4.0	8	1	8	-1.01793504604944	0								4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	20240106093000	https://www.jpost.com/middle-east/article-780951
1150057780	20240106	202401	2024	2024.0164											EGY	EGYPT	EGY								0	030	030	03	1	4.0	2	1	2	-1.01793504604944	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	20240106093000	https://www.jpost.com/middle-east/article-780951
1150057781	20240106	202401	2024	2024.0164											EGY	SUEZ CANAL	EGY								0	036	036	03	1	4.0	8	1	8	-1.01793504604944	0								4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	20240106093000	https://www.jpost.com/middle-east/article-780951
1150057782	20240106	202401	2024	2024.0164											EGY	EGYPT	EGY								0	036	036	03	1	4.0	2	1	2	-1.01793504604944	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20240106093000	https://www.jpost.com/middle-east/article-780951
1150057783	20240106	202401	2024	2024.0164											GBR	UNITED KINGDOM	GBR								0	020	020	02	1	3.0	6	1	6	-2.7681660899654	0								4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20240106093000	https://nypost.com/2024/01/06/entertainment/king-charles-could-cut-off-prince-andrews-security-funding-at-royal-lodge-over-epstein-docs-dump-report/
1150057784	20240106	202401	2024	2024.0164											GBR	UNITED KINGDOM	GBR								1	030	030	03	1	4.0	2	1	2	0	0								4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	20240106093000	https://www.mirror.co.uk/news/royals/kate-middleton-heartbroken-over-prince-31819711
1150057785	20240106	202401	2024	2024.0164											GBR	UNITED KINGDOM	GBR								1	030	030	03	1	4.0	2	1	2	0	0								4	Lambrook, Somerset, United Kingdom	UK	UKM3	40129	50.9667	-2.83333	-2600638	4	Lambrook, Somerset, United Kingdom	UK	UKM3	40129	50.9667	-2.83333	-2600638	20240106093000	https://www.mirror.co.uk/news/royals/kate-middleton-heartbroken-over-prince-31819711
1150057786	20240106	202401	2024	2024.0164											GBR	BRITISH	GBR								0	043	043	04	1	2.8	3	1	3	2.34986945169713	0								4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20240106093000	https://royalcentral.co.uk/uk/a-new-year-and-new-overseas-visits-for-the-royal-family-196356/
1150057787	20240106	202401	2024	2024.0164											GBR	UNITED KINGDOM	GBR								0	190	190	19	4	-10.0	4	2	4	-0.10485844110451	0								4	Enniskillen, Fermanagh, United Kingdom	UK	UKS2	18294	54.3667	-7.63333	-2595628	4	Enniskillen, Fermanagh, United Kingdom	UK	UKS2	18294	54.3667	-7.63333	-2595628	20240106093000	https://www.telegraph.co.uk/theatre/what-to-see/matthew-broderick-plaza-suite-sarah-jessica-parker/
1150057788	20240106	202401	2024	2024.0164											GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	6	1	6	2.71493212669683	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20240106093000	https://www.tuko.co.ke/entertainment/celebrities/533461-photos-presidential-pavilion-state-house-excites-kenyans/
1150057789	20240106	202401	2024	2024.0164											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	2	1	2	3.27868852459016	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	20240106093000	https://www.theweek.in/wire-updates/national/2024/01/06/des16-jk-bjp-nadda.html
1150057790	20240106	202401	2024	2024.0164											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	4	1	4	3.27868852459016	0								4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20240106093000	https://www.theweek.in/wire-updates/national/2024/01/06/des16-jk-bjp-nadda.html
1150057791	20240106	202401	2024	2024.0164											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	4	1	4	3.27868852459016	0								4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	20240106093000	https://www.theweek.in/wire-updates/national/2024/01/06/des16-jk-bjp-nadda.html
1150057792	20240106	202401	2024	2024.0164											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	10	1	10	6.33333333333334	0								5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	20240106093000	https://orissadiary.com/all-india-rose-convention-and-rose-exhibition-kicks-off-at-kiit/
1150057793	20240106	202401	2024	2024.0164											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	6	1	6	2.71493212669683	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20240106093000	https://www.tuko.co.ke/entertainment/celebrities/533461-photos-presidential-pavilion-state-house-excites-kenyans/
1150057794	20240106	202401	2024	2024.0164											GOV	KING						GOV			1	042	042	04	1	1.9	10	1	10	9.15492957746479	0								4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	20240106093000	https://www.thenews.com.pk/latest/1145286-princess-kate-birthday-traditions-revealed-ahead-of-turning-42
1150057795	20240106	202401	2024	2024.0164											GOV	GOVERNMENT						GOV			1	060	060	06	2	6.0	10	1	10	-5.49199084668192	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20240106093000	https://www.scmp.com/week-asia/economics/article/3247469/malaysians-fume-over-new-cheap-goods-tax-amid-already-higher-cost-burden-cant-even-buy-underwear
1150057796	20240106	202401	2024	2024.0164											HLH	PHYSICIAN						HLH			1	042	042	04	1	1.9	5	1	5	-10.7954545454545	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20240106093000	https://www.thedailystar.net/news/bangladesh/crime-justice/news/8-passengers-torched-benapole-express-not-yet-out-danger-3512401
1150057797	20240106	202401	2024	2024.0164											IND	DELHI	IND								1	017	017	01	1	0.0	4	1	4	-1.26849894291754	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20240106093000	https://www.newsx.com/national/swati-maliwal-resigns-as-dcw-chief/
1150057798	20240106	202401	2024	2024.0164											IND	DELHI	IND								1	017	017	01	1	0.0	2	1	2	-1.26849894291754	0								4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20240106093000	https://www.newsx.com/national/swati-maliwal-resigns-as-dcw-chief/
1150057799	20240106	202401	2024	2024.0164											IRN	TEHRAN	IRN								1	112	112	11	3	-2.0	2	1	2	-1.5625	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20240106093000	https://www.viva.co.id/english/1674837-israel-s-new-foreign-minister-world-war-iii-has-begun
1150057800	20240106	202401	2024	2024.0164											IRN	SHIRAZ	IRN								0	190	190	19	4	-10.0	1	1	1	-8.44919786096256	0								4	Shiraz, Fars, Iran	IR	IR07	41111	29.6036	52.5388	-3085009	4	Shiraz, Fars, Iran	IR	IR07	41111	29.6036	52.5388	-3085009	20240106093000	https://english.aawsat.com/world/4772401-iran-lays-kerman-victims-rest-vows-revenge
1150057801	20240106	202401	2024	2024.0164											ISR	ISRAEL	ISR								0	051	051	05	1	3.4	2	1	2	-1.01793504604944	0								4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	20240106093000	https://www.jpost.com/middle-east/article-780951
1150057802	20240106	202401	2024	2024.0164											JAM	KINGSTON	JAM								0	051	051	05	1	3.4	2	1	2	-6.46651270207852	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20240106093000	https://news.yahoo.com/neo-nazi-podcasters-sent-prison-210638762.html
1150057803	20240106	202401	2024	2024.0164											JAM	KINGSTON	JAM								0	051	051	05	1	3.4	2	1	2	-6.46651270207852	0								1	New Zealand	NZ	NZ		-42	174	NZ	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20240106093000	https://news.yahoo.com/neo-nazi-podcasters-sent-prison-210638762.html
1150057804	20240106	202401	2024	2024.0164											JAM	KINGSTON	JAM								0	173	173	17	4	-5.0	2	1	2	-6.46651270207852	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20240106093000	https://news.yahoo.com/neo-nazi-podcasters-sent-prison-210638762.html
1150057805	20240106	202401	2024	2024.0164											JEW	JEWISH				JEW					1	010	010	01	1	0.0	10	1	10	3.77358490566038	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20240106093000	https://freerepublic.com/focus/f-religion/4208166/posts
1150057806	20240106	202401	2024	2024.0164											JUD	JUDGE						JUD			0	036	036	03	1	4.0	4	1	4	-6.89655172413794	0								3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	20240106093000	https://www.13newsnow.com/article/news/crime/norfolk-cold-case-rape-arrests-1992/291-fc6af8ae-5923-4998-9d50-9eb89a45e83b
1150057807	20240106	202401	2024	2024.0164											JUD	JUDGE						JUD			0	036	036	03	1	4.0	6	1	6	-6.89655172413794	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20240106093000	https://www.13newsnow.com/article/news/crime/norfolk-cold-case-rape-arrests-1992/291-fc6af8ae-5923-4998-9d50-9eb89a45e83b
1150057808	20240106	202401	2024	2024.0164											JUD	ATTORNEY						JUD			1	040	040	04	1	1.0	4	1	2	-6.89655172413794	0								3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	20240106093000	https://www.13newsnow.com/article/news/crime/norfolk-cold-case-rape-arrests-1992/291-fc6af8ae-5923-4998-9d50-9eb89a45e83b
1150057809	20240106	202401	2024	2024.0164											KEN	KENYA	KEN								1	046	046	04	1	7.0	1	1	1	2.71493212669683	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20240106093000	https://www.tuko.co.ke/entertainment/celebrities/533461-photos-presidential-pavilion-state-house-excites-kenyans/
