1080186961	20230114	202301	2023	2023.0384											GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	4	1	4	1.50093808630394	0								4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20230114181500	https://www.latestly.com/agency-news/india-news-bjp-national-executive-meeting-party-to-set-2023-24-election-agenda-with-political-economic-resolutions-4713521.html
1080186962	20230114	202301	2023	2023.0384											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	10	1	10	4.91452991452991	0								4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	20230114181500	https://www.devdiscourse.com/article/international/2319700-india-france-strategic-partnership-presents-framework-for-east-west-convergence-report
1080186963	20230114	202301	2023	2023.0384											GOV	SECRETARIAT						GOV			1	042	042	04	1	1.9	10	1	10	-0.58962264150943	0								4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	20230114181500	https://www.latestly.com/agency-news/world-news-inception-conference-of-think20-concludes-in-delhi-encourages-cross-pollination-of-ideas-across-seven-task-forces-4713645.html
1080186964	20230114	202301	2023	2023.0384											GOV	MAYOR						GOV			1	042	042	04	1	1.9	3	2	3	-7.76696643569709	0								4	Dnipro, Ukraine (general), Ukraine	UP	UP00	28557	46.4975	32.3086	-2902197	4	Dnipro, Ukraine (general), Ukraine	UP	UP00	28557	46.4975	32.3086	-2902197	20230114181500	https://gazette.com/news/us-world/russia-fires-new-wave-of-missiles-at-ukraine-after-hitting-kyiv-infrastructure/article_28d98a15-a5e4-58c6-83a4-de8264365086.html
1080186965	20230114	202301	2023	2023.0384											GOV	MAYOR						GOV			1	042	042	04	1	1.9	3	2	3	-7.83085163890117	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230114181500	https://gazette.com/news/us-world/russia-fires-new-wave-of-missiles-at-ukraine-after-hitting-kyiv-infrastructure/article_28d98a15-a5e4-58c6-83a4-de8264365086.html
1080186966	20230114	202301	2023	2023.0384											GOV	CHIEF MINISTER						GOV			1	042	042	04	1	1.9	6	1	6	-3.11284046692607	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20230114181500	https://www.dawn.com/news/1731612/punjab-assembly-stands-dissolved-as-governor-decides-to-not-become-part-of-process
1080186967	20230114	202301	2023	2023.0384											HLH	HEALTH PROFESSIONAL						HLH			0	040	040	04	1	1.0	10	1	10	-1.7283950617284	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230114181500	https://www.telegraph.co.uk/news/2023/01/14/dont-assume-sex-young-doctors-told/
1080186968	20230114	202301	2023	2023.0384											HLH	HOSPITAL						HLH			1	112	112	11	3	-2.0	2	1	2	-7.48663101604278	0								3	Cumberland County, Maine, United States	US	USME		43.8501	-70.3328	581288	3	Cumberland County, Maine, United States	US	USME		43.8501	-70.3328	581288	20230114181500	https://www.pressherald.com/2023/01/14/sanford-man-charged-following-sebago-crash-that-sent-two-to-hospital/
1080186969	20230114	202301	2023	2023.0384											HLH	HOSPITAL						HLH			1	112	112	11	3	-2.0	2	1	2	-7.48663101604278	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	3	Cumberland County, Maine, United States	US	USME		43.8501	-70.3328	581288	20230114181500	https://www.pressherald.com/2023/01/14/sanford-man-charged-following-sebago-crash-that-sent-two-to-hospital/
1080186970	20230114	202301	2023	2023.0384											HLH	HOSPITAL						HLH			1	112	112	11	3	-2.0	6	1	6	-7.48663101604278	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20230114181500	https://www.pressherald.com/2023/01/14/sanford-man-charged-following-sebago-crash-that-sent-two-to-hospital/
1080186971	20230114	202301	2023	2023.0384											IRQ	IRAQ	IRQ								1	042	042	04	1	1.9	4	1	4	0	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20230114181500	https://www.muscatdaily.com/2023/01/14/oman-to-meet-bahrain-in-semis/
1080186972	20230114	202301	2023	2023.0384											IRQ	IRAQ	IRQ								1	042	042	04	1	1.9	1	1	1	0	0								1	Iraq	IZ	IZ		33	44	IZ	1	Oman	MU	MU		21	57	MU	20230114181500	https://www.muscatdaily.com/2023/01/14/oman-to-meet-bahrain-in-semis/
1080186973	20230114	202301	2023	2023.0384											ITA	NAPLES	ITA								1	173	173	17	4	-5.0	10	1	10	-11.2582781456954	0								0								0								20230114181500	https://nbc-2.com/news/local/collier-county/2023/01/13/naples-woman-out-on-bond-arrested-again-on-drug-charges/
1080186974	20230114	202301	2023	2023.0384											JUD	FEDERAL COURT						JUD			0	020	020	02	1	3.0	4	1	4	0	0								3	Collin County, Texas, United States	US	USTX		33.2001	-96.5669	1383828	3	Collin County, Texas, United States	US	USTX		33.2001	-96.5669	1383828	20230114181500	https://www.christianpost.com:443/news/texas-woman-sues-usps-banning-custom-made-jesus-stamp.html
1080186975	20230114	202301	2023	2023.0384											JUD	LAWYER						JUD			0	100	100	10	3	-5.0	5	1	5	0.158102766798416	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20230114181500	https://www.dailymail.co.uk/news/article-11635535/THIRD-batch-classified-documents-Bidens-Delaware-home.html
1080186976	20230114	202301	2023	2023.0384											LEGMED	CHAMBER						LEG	MED		1	035	035	03	1	7.0	5	1	5	2.66272189349112	0								0								0								20230114181500	https://www.rockdalenewtoncitizen.com/news/local/rockdale/conyers-rockdale-chamber-to-host-second-annual-front-porch-discussions-series-on-economic-development/article_93ae8590-9253-11ed-ad87-53e84e9d4be3.html
1080186977	20230114	202301	2023	2023.0384											MED	MEDIA						MED			0	190	190	19	4	-10.0	3	1	3	-4.53333333333333	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20230114181500	https://www.archyde.com/putin-excludes-the-military-leadership-in-ukraine-an-admission-of-impotence-or-a-prelude-to-an-escalation/
1080186978	20230114	202301	2023	2023.0384											MEX	MEXICO	MEX								0	040	040	04	1	1.0	3	1	3	2.59579728059333	0								4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	20230114181500	https://adventistreview.org/profile/there-has-always-been-a-place-for-me-in-missions/
1080186979	20230114	202301	2023	2023.0384											MEX	MEXICO	MEX								1	042	042	04	1	1.9	6	1	6	2.59579728059333	0								1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20230114181500	https://adventistreview.org/profile/there-has-always-been-a-place-for-me-in-missions/
1080186980	20230114	202301	2023	2023.0384											MIL	COMMANDER						MIL			0	040	040	04	1	1.0	5	1	5	-6.20915032679738	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20230114181500	https://www.thestar.com.my/news/world/2023/01/15/russia039s-prigozhin-boasts-of-wagner-prowess-amid-wrangling-with-defence-establishment
1080186981	20230114	202301	2023	2023.0384											MNCUSA	BOEING	USA					MNC			1	043	043	04	1	2.8	8	1	8	1.4569536423841	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20230114181500	https://www.wallpaper.com/fashion-beauty/milan-fashion-week-mens-aw-2023
1080186982	20230114	202301	2023	2023.0384											OPP	ILLEGAL PARTY						OPP			0	043	043	04	1	2.8	10	1	10	-2.68199233716475	0								4	Malvern, Worcestershire, United Kingdom	UK	UKQ4	40113	52.1167	-2.31667	-2597558	4	Malvern, Worcestershire, United Kingdom	UK	UKQ4	40113	52.1167	-2.31667	-2597558	20230114181500	https://www.dailymail.co.uk/femail/article-11635171/What-ayahuasca-Class-psychoactive-drug-Prince-Harry-admitted-using-plant-based-drink.html
1080186983	20230114	202301	2023	2023.0384											PHL	MANILA	PHL								0	061	061	06	2	6.4	4	1	4	-3.93996247654785	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	1	Hong Kong	HK	HK		22.25	114.166667	HK	20230114181500	https://www.manilatimes.net/2023/01/15/news/marcos-wants-reforms-vs-rampant-smuggling/1874246
1080186984	20230114	202301	2023	2023.0384											PHL	MANILA	PHL								0	061	061	06	2	6.4	1	1	1	-3.93996247654785	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20230114181500	https://www.manilatimes.net/2023/01/15/news/marcos-wants-reforms-vs-rampant-smuggling/1874246
1080186985	20230114	202301	2023	2023.0384											TUR	TURKEY	TUR								1	040	040	04	1	1.0	5	1	5	0.75187969924812	0								4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20230114181500	https://tass.com/oil-gas-industry/1562327
1080186986	20230114	202301	2023	2023.0384											TUR	TURKIYE	TUR								1	050	050	05	1	3.5	3	1	3	-0.58651026392962	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20230114181500	https://www.arabnews.com/node/2232371/middle-east
