1081324147	20230115	202301	2023	2023.0411											JOR	JORDAN	JOR								1	036	036	03	1	4.0	5	1	5	0.95238095238095	0								2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	20230122170000	https://comicbook.com/tv-shows/news/snl-saturday-night-live-property-brothers-tony-hawk-surprise-appearances/
1081324148	20230115	202301	2023	2023.0411	BUSBUS	BANK						BUS	BUS												1	046	046	04	1	7.0	10	1	10	3.18877551020408	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20230122170000	https://mb.com.ph/2023/01/23/bpi-robinsons-bank-merger-on-track/
1081324149	20230115	202301	2023	2023.0411	DEU	GERMAN	DEU								USA	DELAWARE	USA								0	040	040	04	1	1.0	2	1	2	-2.02140309155767	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20230122170000	http://www.msn.com/en-us/news/politics/mccaul-calls-on-us-to-send-just-one-abrams-tank-to-ukraine-to-spur-european-support/ar-AA16CzoN
1081324150	20230115	202301	2023	2023.0411	DEU	GERMAN	DEU								USA	DELAWARE	USA								0	040	040	04	1	1.0	1	1	1	-2.02140309155767	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20230122170000	http://www.msn.com/en-us/news/politics/mccaul-calls-on-us-to-send-just-one-abrams-tank-to-ukraine-to-spur-european-support/ar-AA16CzoN
1081324151	20230115	202301	2023	2023.0411	DEUGOV	GERMAN	DEU					GOV			USA	DELAWARE	USA								0	040	040	04	1	1.0	4	1	4	-2.02140309155767	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20230122170000	http://www.msn.com/en-us/news/politics/mccaul-calls-on-us-to-send-just-one-abrams-tank-to-ukraine-to-spur-european-support/ar-AA16CzoN
1081324152	20230115	202301	2023	2023.0411	DEUGOV	GERMANY	DEU					GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-2.02140309155767	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Iran	IR	IR		32	53	IR	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20230122170000	http://www.msn.com/en-us/news/politics/mccaul-calls-on-us-to-send-just-one-abrams-tank-to-ukraine-to-spur-european-support/ar-AA16CzoN
1081324153	20230115	202301	2023	2023.0411	JOR	JORDAN	JOR																		1	036	036	03	1	4.0	5	1	5	0.95238095238095	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	0								2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	20230122170000	https://comicbook.com/tv-shows/news/snl-saturday-night-live-property-brothers-tony-hawk-surprise-appearances/
1081324154	20230115	202301	2023	2023.0411	JUD	SUPREME COURT						JUD			ISR	ISRAEL	ISR								1	014	014	01	1	0.0	4	1	4	-5.14285714285714	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20230122170000	https://www.washingtontimes.com/news/2023/jan/22/benjamin-netanyahu-bows-court-and-fires-key-cabine/
1081324155	20230115	202301	2023	2023.0411	USA	DELAWARE	USA								DEU	GERMAN	DEU								0	040	040	04	1	1.0	2	1	2	-2.02140309155767	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20230122170000	http://www.msn.com/en-us/news/politics/mccaul-calls-on-us-to-send-just-one-abrams-tank-to-ukraine-to-spur-european-support/ar-AA16CzoN
1081324156	20230115	202301	2023	2023.0411	USA	DELAWARE	USA								DEU	GERMAN	DEU								0	040	040	04	1	1.0	1	1	1	-2.02140309155767	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20230122170000	http://www.msn.com/en-us/news/politics/mccaul-calls-on-us-to-send-just-one-abrams-tank-to-ukraine-to-spur-european-support/ar-AA16CzoN
1081324157	20230115	202301	2023	2023.0411	USA	DELAWARE	USA								DEUGOV	GERMAN	DEU					GOV			0	040	040	04	1	1.0	4	1	4	-2.02140309155767	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20230122170000	http://www.msn.com/en-us/news/politics/mccaul-calls-on-us-to-send-just-one-abrams-tank-to-ukraine-to-spur-european-support/ar-AA16CzoN
1081324158	20230115	202301	2023	2023.0411	USA	UNITED STATES	USA								DEUGOV	GERMANY	DEU					GOV			0	040	040	04	1	1.0	2	1	2	-2.02140309155767	1	Iran	IR	IR		32	53	IR	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20230122170000	http://www.msn.com/en-us/news/politics/mccaul-calls-on-us-to-send-just-one-abrams-tank-to-ukraine-to-spur-european-support/ar-AA16CzoN
1081324159	20230121	202301	2023	2023.0575	COP	POLICE						COP			EDU	PUPIL						EDU			1	073	073	07	2	7.4	2	1	2	1.64383561643835	4	Alwaza, Kebbi, Nigeria	NI	NI40	190983	12.6171	4.43743	-1999466	4	Alwaza, Kebbi, Nigeria	NI	NI40	190983	12.6171	4.43743	-1999466	4	Alwaza, Kebbi, Nigeria	NI	NI40	190983	12.6171	4.43743	-1999466	20230122170000	https://www.premiumtimesng.com/news/headlines/577037-just-in-security-forces-rescue-two-kidnapped-primary-school-pupils-in-nasarawa.html
1081324160	20230121	202301	2023	2023.0575	EDU	PUPIL						EDU			COP	POLICE						COP			1	181	181	18	4	-9.0	2	1	2	1.64383561643835	4	Alwaza, Kebbi, Nigeria	NI	NI40	190983	12.6171	4.43743	-1999466	4	Alwaza, Kebbi, Nigeria	NI	NI40	190983	12.6171	4.43743	-1999466	4	Alwaza, Kebbi, Nigeria	NI	NI40	190983	12.6171	4.43743	-1999466	20230122170000	https://www.premiumtimesng.com/news/headlines/577037-just-in-security-forces-rescue-two-kidnapped-primary-school-pupils-in-nasarawa.html
1081324161	20230121	202301	2023	2023.0575	EDUHLH	UNIVERSITY						EDU	HLH												0	141	141	14	3	-6.5	2	1	2	-5.89430894308943	4	Letterkenny, Donegal, Ireland	EI	EI06	18287	54.95	-7.73333	-1504171	0								4	Letterkenny, Donegal, Ireland	EI	EI06	18287	54.95	-7.73333	-1504171	20230122170000	https://www.irishmirror.ie/news/irish-news/thousands-line-streets-limerick-elsewhere-29020824
1081324162	20230121	202301	2023	2023.0575	IRLEDU	IRELAND	IRL					EDU			HLHEDU	HOSPITAL						HLH	EDU		0	141	141	14	3	-6.5	6	1	6	-5.89430894308943	4	Letterkenny, Donegal, Ireland	EI	EI06	18287	54.95	-7.73333	-1504171	4	Letterkenny, Donegal, Ireland	EI	EI06	18287	54.95	-7.73333	-1504171	4	Letterkenny, Donegal, Ireland	EI	EI06	18287	54.95	-7.73333	-1504171	20230122170000	https://www.irishmirror.ie/news/irish-news/thousands-line-streets-limerick-elsewhere-29020824
1081324163	20230121	202301	2023	2023.0575	PHL	MANILA	PHL								GOV	GOVERNMENT						GOV			1	071	071	07	2	7.4	10	1	10	1.67224080267558	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230122170000	https://www.philstar.com/headlines/2023/01/23/2239476/council-p786-million-doh-cancer-fund-properly-managed
1081324164	20230122	202301	2023	2023.0603											BRA	BRAZIL	BRA								0	173	173	17	4	-5.0	4	1	4	-2.82131661442007	0								4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	20230122170000	https://thefrontierpost.com/bolsonarismo-has-been-defeated-but-it-is-not-yet-buried/
1081324165	20230122	202301	2023	2023.0603											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	10	1	10	1.31578947368421	0								4	Cotabato, Cotabato, Philippines	RP	RPB8	67175	7.22361	124.246	-2422630	4	Cotabato, Cotabato, Philippines	RP	RPB8	67175	7.22361	124.246	-2422630	20230122170000	https://mb.com.ph/2023/01/23/four-reflections-while-on-the-davao-cotabato-highway/
1081324166	20230122	202301	2023	2023.0603											BUSEDU	BUSINESS						BUS	EDU		0	046	046	04	1	7.0	6	1	6	3.72549019607843	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20230122170000	https://www.monstersandcritics.com/tv/reality-tv/kim-kardashian-roasted-for-harvard-business-school-speech/
1081324167	20230122	202301	2023	2023.0603											CHL	CHILE	CHL								1	190	190	19	4	-10.0	8	1	4	3.72881355932204	0								1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20230122170000	https://www.thesun.co.uk/sport/21125000/alexis-sanchez-man-utd-arsenal/
1081324168	20230122	202301	2023	2023.0603											CHR	CHRISTIAN				CHR					1	100	100	10	3	-5.0	3	1	3	-4.47761194029851	0								4	Palompon, Leyte, Philippines	RP	RP37	24258	11.0508	124.384	-2443598	4	Leyte, Leyte, Philippines	RP	RP37	24258	11.3697	124.487	-2432700	20230122170000	https://www.philstar.com/nation/2023/01/23/2239491/7-leyte-farm-workers-ordered-released-detention
1081324169	20230122	202301	2023	2023.0603											COD	THE DRC	COD								1	036	036	03	1	4.0	10	1	10	-4.26136363636363	0								4	Kasindi, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-1.65	28.0833	-2047106	4	Kasindi, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-1.65	28.0833	-2047106	20230122170000	https://sputniknews.com/20230122/pope-to-visit-dr-congo-to-console-people--heal-bleeding-wounds-vaticans-envoy-says-1106580704.html
1081324170	20230122	202301	2023	2023.0603											COP	POLICE						COP			1	046	046	04	1	7.0	5	1	5	-7.14285714285714	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20230122170000	https://www.wishtv.com/news/crime-watch-8/husband-fires-gunshots-into-wifes-vehicle-while-shes-inside-of-it-in-fort-wayne/
1081324171	20230122	202301	2023	2023.0603											COP	POLICE CHIEF						COP			1	100	100	10	3	-5.0	6	1	6	-2.26757369614512	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230122170000	https://www.sthelensstar.co.uk/news/23268227.david-carrick-police-officers-checked-end-march/
1081324172	20230122	202301	2023	2023.0603											COP	POLICE OFFICER						COP			0	112	112	11	3	-2.0	5	1	5	-2.26757369614512	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230122170000	https://www.sthelensstar.co.uk/news/23268227.david-carrick-police-officers-checked-end-march/
1081324173	20230122	202301	2023	2023.0603											COP	POLICE OFFICER						COP			1	140	140	14	3	-6.5	10	1	10	-8.36734693877551	0								4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20230122170000	https://www.koco.com/article/entry-to-machu-picchu-suspended-amid-unrest-in-peru/42603290
1081324174	20230122	202301	2023	2023.0603											COP	POLICE CAPTAIN						COP			1	1823	182	18	4	-10.0	20	1	10	-9.74025974025974	0								0								0								20230122170000	https://ewn.co.za/2023/01/22/police-captain-stabbed-to-death-in-khayelitsha
1081324175	20230122	202301	2023	2023.0603											CVL	NEIGHBORHOOD						CVL			0	051	051	05	1	3.4	10	1	10	-4.13648048609488	0								4	El Tiempo, Magdalena, Colombia	CO	CO38	14028	10.8736	-74.1814	-584294	4	El Tiempo, Magdalena, Colombia	CO	CO38	14028	10.8736	-74.1814	-584294	20230122170000	https://www.heritage.org/homeland-security/report/us-coalition-against-terrorism-should-include-latin-america
1081324176	20230122	202301	2023	2023.0603											EDU	STUDENT						EDU			1	046	046	04	1	7.0	10	1	10	3.72549019607843	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20230122170000	https://www.monstersandcritics.com/tv/reality-tv/kim-kardashian-roasted-for-harvard-business-school-speech/
1081324177	20230122	202301	2023	2023.0603											EDU	SCHOOL						EDU			1	100	100	10	3	-5.0	10	1	10	0	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20230122170000	https://www.rte.ie/archives/2023/0122/1346937-low-child-vaccination-rates/
1081324178	20230122	202301	2023	2023.0603											GBR	MANCHESTER	GBR								1	190	190	19	4	-10.0	6	1	6	3.72881355932204	0								1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20230122170000	https://www.thesun.co.uk/sport/21125000/alexis-sanchez-man-utd-arsenal/
1081324179	20230122	202301	2023	2023.0603											GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	14	2	14	-0.959268004722551	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20230122170000	https://www.nepalnational.com/news/273413559/punjab-mp-urges-sitharaman-to-save-spinning-mill-industry
1081324180	20230122	202301	2023	2023.0603											GOV	KING						GOV			1	036	036	03	1	4.0	10	1	10	-1.4436958614052	0								3	Washington City, District of Columbia, United States	US	USDC		38.9001	-77.0164	529318	3	Washington City, District of Columbia, United States	US	USDC		38.9001	-77.0164	529318	20230122170000	https://www.emissourian.com/local_news/epa-plans-for-deeper-wells-at-sporlan-site-in-washington/article_d6d388b4-9a5c-11ed-9129-cbe83a23fcc6.html
1081324181	20230122	202301	2023	2023.0603											GOV	MAYOR						GOV			1	040	040	04	1	1.0	6	1	6	0.57803468208093	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20230122170000	https://news.wfsu.org/wfsu-local-news/2023-01-22/dailey-picks-up-ideas-to-address-tallahassees-housing-and-homeless-problems-during-a-trip-to-d-c
1081324182	20230122	202301	2023	2023.0603											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	5	1	5	2.7027027027027	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20230122170000	https://www.thehindu.com/news/cities/chennai/chennai-jewellers-association-gets-new-president/article66421413.ece
1081324183	20230122	202301	2023	2023.0603											GOV	GOVERNMENT						GOV			0	043	043	04	1	2.8	4	1	4	-0.7531380753138	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20230122170000	https://www.heritage.org/europe/report/four-new-reasons-why-the-us-must-stay-engaged-the-south-caucasus
1081324184	20230122	202301	2023	2023.0603											GOV	GOVERNMENT						GOV			0	043	043	04	1	2.8	1	1	1	-0.7531380753138	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20230122170000	https://www.heritage.org/europe/report/four-new-reasons-why-the-us-must-stay-engaged-the-south-caucasus
1081324185	20230122	202301	2023	2023.0603											GOV	GOVERNMENT						GOV			1	050	050	05	1	3.5	5	1	5	3.37078651685393	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230122170000	https://www.vintonjacksoncourier.com/comment/adena-health-system-reorganizes-for-a-strong-future/article_4675838a-9a66-11ed-a187-3be48550300f.html
1081324186	20230122	202301	2023	2023.0603											GOV	GOVERNMENT						GOV			1	1412	141	14	3	-6.5	6	1	6	-6.34920634920635	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20230122170000	https://www.ndtv.com/topic/pension-reform-protests
1081324187	20230122	202301	2023	2023.0603											IRL	IRELAND	IRL								0	042	042	04	1	1.9	6	1	6	-5.89430894308943	0								4	Donegal, Donegal, Ireland	EI	EI06	18287	54.65	-8.11667	-1502376	4	Donegal, Donegal, Ireland	EI	EI06	18287	54.65	-8.11667	-1502376	20230122170000	https://www.irishmirror.ie/news/irish-news/thousands-line-streets-limerick-elsewhere-29020824
1081324188	20230122	202301	2023	2023.0603											IRL	IRELAND	IRL								0	042	042	04	1	1.9	2	1	2	-5.89430894308943	0								4	Letterkenny, Donegal, Ireland	EI	EI06	18287	54.95	-7.73333	-1504171	4	Letterkenny, Donegal, Ireland	EI	EI06	18287	54.95	-7.73333	-1504171	20230122170000	https://www.irishmirror.ie/news/irish-news/thousands-line-streets-limerick-elsewhere-29020824
1081324189	20230122	202301	2023	2023.0603											JOR	JORDAN	JOR								1	042	042	04	1	1.9	10	1	10	0.95238095238095	0								2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	20230122170000	https://comicbook.com/tv-shows/news/snl-saturday-night-live-property-brothers-tony-hawk-surprise-appearances/
1081324190	20230122	202301	2023	2023.0603											KEN	KENYA	KEN								0	042	042	04	1	1.9	2	1	2	-4.31372549019608	0								4	Garissa, North-Eastern, Kenya	KE	KE06	18585	-0.453548	39.6401	-2245008	4	Garissa, North-Eastern, Kenya	KE	KE06	18585	-0.453548	39.6401	-2245008	20230122170000	https://www.sabcnews.com/sabcnews/togo-presidency-to-oversee-armed-forces-as-security-worsens/
1081324191	20230122	202301	2023	2023.0603											LAB	EMPLOYEE						LAB			1	190	190	19	4	-10.0	10	1	10	-4.5662100456621	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20230122170000	https://www.cbc.ca/news/canada/toronto/ttc-employee-bb-gun-attack-1.6722363
1081324192	20230122	202301	2023	2023.0603											LEG	PARLIAMENT						LEG			0	036	036	03	1	4.0	10	1	10	-2.5	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20230122170000	https://www.nepalnational.com/news/273413559/punjab-mp-urges-sitharaman-to-save-spinning-mill-industry
1081324193	20230122	202301	2023	2023.0603											LEG	CONGRESS						LEG			1	190	190	19	4	-10.0	10	1	10	-5.20547945205479	0								4	Bhangar, Maharashtra, India	IN	IN16	17778	17.8333	73.25	-2091343	4	Bhangar, Maharashtra, India	IN	IN16	17778	17.8333	73.25	-2091343	20230122170000	https://www.prokerala.com/news/articles/a1384185.html
1081324194	20230122	202301	2023	2023.0603											MDV	MALE	MDV								1	173	173	17	4	-5.0	5	1	5	-7.14285714285714	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20230122170000	https://www.wishtv.com/news/crime-watch-8/husband-fires-gunshots-into-wifes-vehicle-while-shes-inside-of-it-in-fort-wayne/
1081324195	20230122	202301	2023	2023.0603											MIL	ARMY						MIL			1	190	190	19	4	-10.0	10	1	10	-2.74621212121212	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20230122170000	https://thefrontierpost.com/we-raised-our-army-in-battles/
1081324196	20230122	202301	2023	2023.0603											NLD	DUTCH	NLD								1	036	036	03	1	4.0	10	1	10	1.28205128205128	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20230122170000	https://www.nny360.com/news/oswegocounty/new-haven-seniors-trip-to-lancaster-pa/article_d527be83-e23e-5d3f-b8ae-84afd782d6f8.html
1081324197	20230122	202301	2023	2023.0603											PAK	PAKISTAN	PAK								1	046	046	04	1	7.0	2	1	2	-4.94505494505494	0								4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20230122170000	https://thefrontierpost.com/abbasi-calls-upon-judiciary-to-right-the-wrongs-done-to-nawaz-sharif/
