1078790888	20221229	202212	2022	2022.9836	TWN	TAIWAN	TWN																		1	046	046	04	1	7.0	10	1	10	0	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	0								4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20230105023000	https://www.scmp.com/news/china/article/3205618/us-taiwan-resume-person-trade-talks-next-week-taipei
1078790889	20221229	202212	2022	2022.9836	USA	A US	USA								TWN	TAIWAN	TWN								1	036	036	03	1	4.0	10	1	10	0	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20230105023000	https://www.scmp.com/news/china/article/3205618/us-taiwan-resume-person-trade-talks-next-week-taipei
1078790890	20230105	202301	2023	2023.0137											AUT	AUSTRIA	AUT								0	043	043	04	1	2.8	3	1	3	-2.05655526992288	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20230105023000	https://turkishweekly.net/azarov-nikolay-net-worth/
1078790891	20230105	202301	2023	2023.0137											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	5	1	5	-1.64805954279639	0								3	State Of New Hampshire, New Hampshire, United States	US	USNH		43.667	-71.4998	1779794	3	State Of New Hampshire, New Hampshire, United States	US	USNH		43.667	-71.4998	1779794	20230105023000	https://manchesterinklink.com/city-will-open-west-side-senior-center-for-overnight-emergency-shelter-but-continues-to-seek-alternatives/
1078790892	20230105	202301	2023	2023.0137											BUS	COMPANY						BUS			1	040	040	04	1	1.0	2	1	2	-2.3989898989899	0								3	Raleigh County, West Virginia, United States	US	USWV		37.7501	-81.2498	1550047	3	Raleigh County, West Virginia, United States	US	USWV		37.7501	-81.2498	1550047	20230105023000	https://www.register-herald.com/news/water-outage-causing-physical-financial-hardship-for-raleigh-residents/article_35b54d9c-8c8c-11ed-aef2-6fd3ec4d03f5.html
1078790893	20230105	202301	2023	2023.0137											BUS	COMPANY						BUS			1	040	040	04	1	1.0	6	1	6	-2.3989898989899	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20230105023000	https://www.register-herald.com/news/water-outage-causing-physical-financial-hardship-for-raleigh-residents/article_35b54d9c-8c8c-11ed-aef2-6fd3ec4d03f5.html
1078790894	20230105	202301	2023	2023.0137											BUS	AEROSPACE						BUS			0	190	190	19	4	-10.0	2	1	2	1.76600441501103	0								4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20230105023000	https://menafn.com/1105385322/Bridger-Aerospace-To-Present-Fire-Awareness-App
1078790895	20230105	202301	2023	2023.0137											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	3.58974358974359	0								4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	20230105023000	http://ufvcascade.ca/nature-canada-and-ufv-wildlife-protection-club-host-event-at-ufv/
1078790896	20230105	202301	2023	2023.0137											CAN	CANADA	CAN								1	042	042	04	1	1.9	8	1	8	2.06896551724138	0								4	Eastern Passage, Nova Scotia, Canada	CA	CA07	12627	44.6167	-63.4833	-563980	4	Eastern Passage, Nova Scotia, Canada	CA	CA07	12627	44.6167	-63.4833	-563980	20230105023000	https://atlantic.ctvnews.ca/questions-swirl-around-who-is-eying-a-large-industrial-plot-of-land-in-eastern-passage-n-s-1.6218115
1078790897	20230105	202301	2023	2023.0137											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	2.32558139534884	0								4	Yorkton, Saskatchewan, Canada	CA	CA11	154724	51.2167	-102.467	-576314	4	Yorkton, Saskatchewan, Canada	CA	CA11	154724	51.2167	-102.467	-576314	20230105023000	https://regina.ctvnews.ca/they-ll-remember-your-name-saskatchewan-born-ribbon-skirt-day-recognized-nationally-1.6217288
1078790898	20230105	202301	2023	2023.0137											CAN	CANADA	CAN								1	042	042	04	1	1.9	6	1	6	-0.9771986970684	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20230105023000	http://www.israelnationalnews.com/news/365435
1078790899	20230105	202301	2023	2023.0137											CAN	MONTREAL	CAN								0	043	043	04	1	2.8	10	1	10	3.58974358974359	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20230105023000	http://ufvcascade.ca/nature-canada-and-ufv-wildlife-protection-club-host-event-at-ufv/
1078790900	20230105	202301	2023	2023.0137											CHN	CHINA	CHN								1	040	040	04	1	1.0	5	1	5	-4.3103448275862	0								1	China	CH	CH		35	105	CH	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20230105023000	https://global.chinadaily.com.cn/a/202301/05/WS63b627bda31057c47eba7c69.html
1078790901	20230105	202301	2023	2023.0137											CHN	BEIJING	CHN								0	140	140	14	3	-6.5	10	1	10	-2.93870696893367	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230105023000	http://www.msn.com/en-us/news/world/hong-kong-cardinal-taiwan-at-papal-funeral-but-not-china/ar-AA15Zpmm
1078790902	20230105	202301	2023	2023.0137											CHR	CHRISTIAN				CHR					1	173	173	17	4	-5.0	3	1	3	-9.75609756097561	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20230105023000	https://www.decaturdaily.com/news/limestone_county/3-charged-in-drug-trafficking-in-athens/article_5a7a2140-ff7b-542e-86a4-17c47f26893c.html
1078790903	20230105	202301	2023	2023.0137											CHRCTH	CATHOLIC				CHR	CTH				0	020	020	02	1	3.0	12	2	12	2.69058295964125	0								4	Schafkopf, Bayern, Germany	GM	GM02	16535	47.5333	11.2667	-1856304	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20230105023000	https://columbustelegram.com/lifestyles/faith-and-values/a-marvel-to-witness-nebraska-bishops-had-numerous-interactions-with-late-pope/article_38e47cb3-bc9f-53e4-b467-50e1cbf40daa.html
1078790904	20230105	202301	2023	2023.0137											COP	POLICE CHIEF						COP			0	020	020	02	1	3.0	6	1	6	-1.64805954279639	0								3	State Of New Hampshire, New Hampshire, United States	US	USNH		43.667	-71.4998	1779794	3	State Of New Hampshire, New Hampshire, United States	US	USNH		43.667	-71.4998	1779794	20230105023000	https://manchesterinklink.com/city-will-open-west-side-senior-center-for-overnight-emergency-shelter-but-continues-to-seek-alternatives/
1078790905	20230105	202301	2023	2023.0137											COP	POLICE CHIEF						COP			0	030	030	03	1	4.0	6	1	6	-1.64805954279639	0								3	State Of New Hampshire, New Hampshire, United States	US	USNH		43.667	-71.4998	1779794	3	State Of New Hampshire, New Hampshire, United States	US	USNH		43.667	-71.4998	1779794	20230105023000	https://manchesterinklink.com/city-will-open-west-side-senior-center-for-overnight-emergency-shelter-but-continues-to-seek-alternatives/
1078790906	20230105	202301	2023	2023.0137											COP	POLICE						COP			1	080	080	08	2	5.0	10	1	10	-6.49149922720247	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20230105023000	https://lompocrecord.com/news/local/crime-and-courts/state-investigation-finds-charges-not-warranted-in-fatal-guadalupe-police-shooting-of-innocent-bystander/article_5f580442-4903-531c-90dc-25a9720cdc14.html
1078790907	20230105	202301	2023	2023.0137											COP	POLICE						COP			1	190	190	19	4	-10.0	3	1	3	-3.71517027863778	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20230105023000	https://www.fox4news.com/news/trackdown-eddie-lopez-road-rage
1078790908	20230105	202301	2023	2023.0137											COP	POLICE						COP			1	193	193	19	4	-10.0	10	1	10	-6.49149922720247	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20230105023000	https://lompocrecord.com/news/local/crime-and-courts/state-investigation-finds-charges-not-warranted-in-fatal-guadalupe-police-shooting-of-innocent-bystander/article_5f580442-4903-531c-90dc-25a9720cdc14.html
1078790909	20230105	202301	2023	2023.0137											CRM	ILLEGAL IMMIGRANT						CRM			0	036	036	03	1	4.0	2	1	2	-0.87873462214412	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20230105023000	https://dailycaller.com/2023/01/04/southern-border-joe-biden-brandon-judd/
1078790910	20230105	202301	2023	2023.0137											CRM	ILLEGAL IMMIGRANT						CRM			0	036	036	03	1	4.0	3	1	3	-0.87873462214412	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20230105023000	https://dailycaller.com/2023/01/04/southern-border-joe-biden-brandon-judd/
1078790911	20230105	202301	2023	2023.0137											CRM	THIEF						CRM			1	060	060	06	2	6.0	10	1	10	-3.98550724637681	0								0								0								20230105023000	https://www.wlky.com/article/us-postal-worker-robbed-gunpoint-middletown-arrow-key-louisville/42399189
1078790912	20230105	202301	2023	2023.0137											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	3	1	3	0.614754098360652	0								3	Trout Lake, Colorado, United States	US	USCO		39.0405	-107.888	175244	3	Trout Lake, Colorado, United States	US	USCO		39.0405	-107.888	175244	20230105023000	https://www.telluridenews.com/news/article_1accaea6-8c8e-11ed-822a-734ac98eb1fa.html
1078790913	20230105	202301	2023	2023.0137											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	2	1	2	0.614754098360652	0								3	San Miguel County, Colorado, United States	US	USCO		38.0167	-108.451	198172	3	San Miguel County, Colorado, United States	US	USCO		38.0167	-108.451	198172	20230105023000	https://www.telluridenews.com/news/article_1accaea6-8c8e-11ed-822a-734ac98eb1fa.html
1078790914	20230105	202301	2023	2023.0137											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	6	1	6	0.2865329512894	0								3	Muscatine, Iowa, United States	US	USIA	IA139	41.4245	-91.0432	465186	3	Muscatine, Iowa, United States	US	USIA	IA139	41.4245	-91.0432	465186	20230105023000	https://muscatinejournal.com/muscatine/muscatine-county-supervisors-set-duties/article_0e71205b-dbf5-5a68-a2de-5cf9a93baf34.html
1078790915	20230105	202301	2023	2023.0137											CVL	MIGRANT						CVL			0	042	042	04	1	1.9	4	1	4	-3.63636363636363	0								4	Tortugas, Pinar del RíCU, Cuba	CU	CU01	14767	22.8333	-83.4833	-1647198	4	Tortugas, Pinar del RíCU, Cuba	CU	CU01	14767	22.8333	-83.4833	-1647198	20230105023000	https://www.aol.com/news/cruise-ship-rescues-cuban-migrants-012600154.html
1078790916	20230105	202301	2023	2023.0137											CVL	PEASANT						CVL			0	042	042	04	1	1.9	10	1	10	-1.33630289532294	0								4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20230105023000	https://www.walesonline.co.uk/lifestyle/tv/phillip-schofield-selfie-helps-explain-25898282
1078790917	20230105	202301	2023	2023.0137											EDU	STUDENT						EDU			0	020	020	02	1	3.0	3	1	3	3.58974358974359	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20230105023000	http://ufvcascade.ca/nature-canada-and-ufv-wildlife-protection-club-host-event-at-ufv/
1078790918	20230105	202301	2023	2023.0137											EDU	STUDENT						EDU			1	042	042	04	1	1.9	6	1	6	1.41843971631205	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20230105023000	https://www.hudsonvalley360.com/news/columbiacounty/restaurant-owner-feeds-body-and-mind/article_1c0447ae-0ea8-51bb-9a4c-20dfce1ac0c4.html
1078790919	20230105	202301	2023	2023.0137											EDU	STUDENT						EDU			0	050	050	05	1	3.5	3	1	3	3.58974358974359	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20230105023000	http://ufvcascade.ca/nature-canada-and-ufv-wildlife-protection-club-host-event-at-ufv/
1078790920	20230105	202301	2023	2023.0137											FIN	FINLAND	FIN								1	040	040	04	1	1.0	4	1	4	3.8543897216274	0								1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20230105023000	https://www.healthcareitnews.com/category/resource-topic/government?id=74065&type=resource
1078790921	20230105	202301	2023	2023.0137											FIN	FINLAND	FIN								1	046	046	04	1	7.0	4	1	4	3.8543897216274	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230105023000	https://www.healthcareitnews.com/category/resource-topic/government?id=74065&type=resource
1078790922	20230105	202301	2023	2023.0137											FRAGOV	FRANCE	FRA					GOV			0	036	036	03	1	4.0	2	1	2	-4.50680272108844	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20230105023000	https://www.celebdirtylaundry.com/2023/the-young-and-the-restless-spoilers-thursday-january-5-recap-summers-paris-trip-with-harrison-devon-onto-audra-tucker/
1078790923	20230105	202301	2023	2023.0137											GOV	GOVERNOR						GOV			0	020	020	02	1	3.0	10	1	10	-1.64805954279639	0								3	State Of New Hampshire, New Hampshire, United States	US	USNH		43.667	-71.4998	1779794	3	State Of New Hampshire, New Hampshire, United States	US	USNH		43.667	-71.4998	1779794	20230105023000	https://manchesterinklink.com/city-will-open-west-side-senior-center-for-overnight-emergency-shelter-but-continues-to-seek-alternatives/
1078790924	20230105	202301	2023	2023.0137											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	1	1	1	0.24096385542168	0								1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	20230105023000	https://www.algemeiner.com/2023/01/04/whatever-it-takes-israeli-defense-chief-presses-us-on-iran-threat/
1078790925	20230105	202301	2023	2023.0137											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	4	1	4	0.24096385542168	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20230105023000	https://www.algemeiner.com/2023/01/04/whatever-it-takes-israeli-defense-chief-presses-us-on-iran-threat/
1078790926	20230105	202301	2023	2023.0137											GOV	CHANCELLOR						GOV			0	036	036	03	1	4.0	6	1	6	-4.50680272108844	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20230105023000	https://www.celebdirtylaundry.com/2023/the-young-and-the-restless-spoilers-thursday-january-5-recap-summers-paris-trip-with-harrison-devon-onto-audra-tucker/
1078790927	20230105	202301	2023	2023.0137											GOV	CABINET OF MINISTERS						GOV			0	042	042	04	1	1.9	8	1	8	-2.05655526992288	0								4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20230105023000	https://turkishweekly.net/azarov-nikolay-net-worth/
1078790928	20230105	202301	2023	2023.0137											GOV	CABINET OF MINISTERS						GOV			0	042	042	04	1	1.9	2	1	2	-2.05655526992288	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20230105023000	https://turkishweekly.net/azarov-nikolay-net-worth/
1078790929	20230105	202301	2023	2023.0137											GOV	CABINET OF MINISTERS						GOV			0	111	111	11	3	-2.0	6	1	6	-2.05655526992288	0								4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20230105023000	https://turkishweekly.net/azarov-nikolay-net-worth/
1078790930	20230105	202301	2023	2023.0137											GOV	CABINET OF MINISTERS						GOV			0	111	111	11	3	-2.0	2	1	2	-2.05655526992288	0								4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20230105023000	https://turkishweekly.net/azarov-nikolay-net-worth/
1078790931	20230105	202301	2023	2023.0137											GOV	CABINET OF MINISTERS						GOV			0	111	111	11	3	-2.0	2	1	2	-2.05655526992288	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20230105023000	https://turkishweekly.net/azarov-nikolay-net-worth/
1078790932	20230105	202301	2023	2023.0137											GOVHLH	HEALTH OFFICIAL						GOV	HLH		1	040	040	04	1	1.0	10	1	10	-2.47277009125699	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20230105023000	https://www.5280.com/how-to-protect-your-health-from-colorados-changing-climate/
1078790933	20230105	202301	2023	2023.0137											HLH	CAREGIVER						HLH			1	0353	035	03	1	7.0	10	1	10	3.59281437125749	0								1	Guam	GQ	GQ		13.2613	145.096	GQ	1	Guam	GQ	GQ		13.2613	145.096	GQ	20230105023000	https://www.guampdn.com/lifestyle/get-certified-in-cares-dementia-advanced-care/article_41e4b730-8c85-11ed-aba2-bba5fc2807b9.html
1078790934	20230105	202301	2023	2023.0137											HLH	DOCTOR						HLH			1	042	042	04	1	1.9	10	1	10	-2.38805970149254	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20230105023000	https://www.bignewsnetwork.com/news/273316294/indian-origin-teen-is-in-icu-after-hair-got-tangled-in-go-kart-in-south-africa
1078790935	20230105	202301	2023	2023.0137											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	1	1	1	-0.85106382978723	0								3	Littleton, New Hampshire, United States	US	USNH	NH009	44.3062	-71.7701	868105	3	Littleton, New Hampshire, United States	US	USNH	NH009	44.3062	-71.7701	868105	20230105023000	https://www.conwaydailysun.com/berlin_sun/berlin_sun/news/ice-climber-assisted-after-being-hit-by-falling-ice-at-willey-slide/article_590d2106-8b20-11ed-99e6-af8230a19069.html
1078790936	20230105	202301	2023	2023.0137											HLH	SURGEON						HLH			1	042	042	04	1	1.9	6	1	6	-1.98776758409786	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20230105023000	https://www.ypradio.org/community/2023-01-04/montana-woman-reflects-on-work-delivering-medical-supplies-to-ukraine
1078790937	20230105	202301	2023	2023.0137											HLH	HOSPITAL						HLH			0	050	050	05	1	3.5	5	1	5	-2.44780417566595	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230105023000	https://www.nbcnewyork.com/news/local/hospitals-to-cancel-elective-procedures-discharging-asap-as-nurses-strike-looms-sources/4029113/
1078790938	20230105	202301	2023	2023.0137											HLH	CAREGIVER						HLH			1	051	051	05	1	3.4	10	1	10	3.59281437125749	0								1	Guam	GQ	GQ		13.2613	145.096	GQ	1	Guam	GQ	GQ		13.2613	145.096	GQ	20230105023000	https://www.guampdn.com/lifestyle/get-certified-in-cares-dementia-advanced-care/article_41e4b730-8c85-11ed-aba2-bba5fc2807b9.html
1078790939	20230105	202301	2023	2023.0137											ISR	ISRAEL	ISR								0	051	051	05	1	3.4	8	1	8	-6.12345679012345	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20230105023000	https://www.jewishpress.com/indepth/columns/daniel-greenfield/the-beautiful-people-hate-ugly-israels-new-government/2023/01/05/
1078790940	20230105	202301	2023	2023.0137											ISR	ISRAEL	ISR								0	051	051	05	1	3.4	2	1	2	-6.12345679012345	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20230105023000	https://www.jewishpress.com/indepth/columns/daniel-greenfield/the-beautiful-people-hate-ugly-israels-new-government/2023/01/05/
1078790941	20230105	202301	2023	2023.0137											ISR	ISRAEL	ISR								1	190	190	19	4	-10.0	4	1	4	-1.11358574610245	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20230105023000	https://dailycaller.com/2023/01/04/minnesota-high-school-palestine-farha-film-israel/
1078790942	20230105	202301	2023	2023.0137											JPN	JAPAN	JPN								1	042	042	04	1	1.9	8	1	8	0	0								1	Japan	JA	JA		36	138	JA	1	Sweden	SW	SW		62	15	SW	20230105023000	https://japantoday.com/category/quote-of-the-day/the-response-was-much-bigger-than-i-have-had-before-or-than-i-thought-it-would-be.
1078790943	20230105	202301	2023	2023.0137											JPN	JAPAN	JPN								1	042	042	04	1	1.9	2	1	2	0	0								1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20230105023000	https://japantoday.com/category/quote-of-the-day/the-response-was-much-bigger-than-i-have-had-before-or-than-i-thought-it-would-be.
1078790944	20230105	202301	2023	2023.0137											JUD	JUDGE						JUD			1	010	010	01	1	0.0	3	1	3	-4.27892234548335	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20230105023000	https://sfist.com/2023/01/04/city-attorney-blasts-judges-ruling-banning-homeless-sweeps-says-it-defies-logic/
1078790945	20230105	202301	2023	2023.0137											JUD	LAWYER						JUD			1	012	012	01	1	-0.4	2	1	2	0.97087378640776	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20230105023000	https://www.aceshowbiz.com/news/view/00198409.html
1078790946	20230105	202301	2023	2023.0137											JUD	JUDGE						JUD			1	020	020	02	1	3.0	3	1	3	-4.27892234548335	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20230105023000	https://sfist.com/2023/01/04/city-attorney-blasts-judges-ruling-banning-homeless-sweeps-says-it-defies-logic/
