1079471298	20230103	202301	2023	2023.0082	CHN	CHINESE	CHN								AUS	AUSTRALIA	AUS								1	061	061	06	2	6.4	3	1	3	-4.29082240762813	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230110080000	https://www.afr.com/politics/federal/talks-under-way-to-end-trade-disputes-chinese-envoy-20230110-p5cbhs
1079471299	20230109	202301	2023	2023.0247	AFR	AFRICA	AFR																		0	010	010	01	1	0.0	2	1	2	-1.2512030798845	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20230110080000	https://www.news24.com/citypress/politics/anc-makes-more-promises-can-they-deliver-20230108
1079471300	20230109	202301	2023	2023.0247	AFR	AFRICA	AFR																		0	012	012	01	1	-0.4	2	1	2	-1.2512030798845	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20230110080000	https://www.news24.com/citypress/politics/anc-makes-more-promises-can-they-deliver-20230108
1079471301	20230109	202301	2023	2023.0247	AFR	AFRICA	AFR																		0	020	020	02	1	3.0	2	1	2	-1.2512030798845	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20230110080000	https://www.news24.com/citypress/politics/anc-makes-more-promises-can-they-deliver-20230108
1079471302	20230109	202301	2023	2023.0247	MEX	MEXICO	MEX								MEXGOV	MEXICO	MEX					GOV			0	052	052	05	1	3.5	2	1	2	0.25862068965517	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20230110080000	https://www.bignewsnetwork.com/news/273343005/leaders-of-us-mexico-and-canada-to-hold-mexico-city-summit
1079471303	20230109	202301	2023	2023.0247	MEX	MEXICO	MEX								MEXGOV	MEXICO	MEX					GOV			0	080	080	08	2	5.0	2	1	2	0.25862068965517	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20230110080000	https://www.bignewsnetwork.com/news/273343005/leaders-of-us-mexico-and-canada-to-hold-mexico-city-summit
1079471304	20230110	202301	2023	2023.0274											AUS	AUSTRALIA	AUS								1	023	023	02	1	3.4	4	1	4	-2.29166666666667	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20230110080000	https://www.9news.com.au/national/kate-mandala-missing-augustine-heights-family-joins-plea-to-help-find-mum-missing-for-12-days/8375396a-0a67-4e1e-af20-353a19960010
1079471305	20230110	202301	2023	2023.0274											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	4	1	4	-2.29166666666667	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20230110080000	https://www.9news.com.au/national/kate-mandala-missing-augustine-heights-family-joins-plea-to-help-find-mum-missing-for-12-days/8375396a-0a67-4e1e-af20-353a19960010
1079471306	20230110	202301	2023	2023.0274											AUS	PERTH	AUS								1	112	112	11	3	-2.0	17	1	10	-15.625	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20230110080000	https://www.9news.com.au/national/perth-woman-accused-of-choking-and-threatening-to-kill-baby/7f7dad3d-08c7-4f27-baf7-a8101647b772
1079471307	20230110	202301	2023	2023.0274											AUS	PERTH	AUS								1	138	138	13	3	-7.0	5	1	5	-15.625	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20230110080000	https://www.9news.com.au/national/perth-woman-accused-of-choking-and-threatening-to-kill-baby/7f7dad3d-08c7-4f27-baf7-a8101647b772
1079471308	20230110	202301	2023	2023.0274											AUS	AUSTRALIAN	AUS								1	173	173	17	4	-5.0	2	1	2	-15.625	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20230110080000	https://www.9news.com.au/national/perth-woman-accused-of-choking-and-threatening-to-kill-baby/7f7dad3d-08c7-4f27-baf7-a8101647b772
1079471309	20230110	202301	2023	2023.0274											AUSGOVBUS	ANTHONY ALBANESE	AUS					GOV	BUS		1	043	043	04	1	2.8	20	1	10	-3.41685649202734	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20230110080000	https://www.9news.com.au/national/repairs-to-key-western-australia-bridge-could-take-years-after-flooding-disaster/0a93528d-a8b7-4e9f-bc54-6ff768027cee
1079471310	20230110	202301	2023	2023.0274											AUT	AUSTRIA	AUT								0	173	173	17	4	-5.0	2	1	2	-10.3703703703704	0								5	Upper Austria, Oberörreich, Austria	AU	AU04	5635	48.25	14	-1986906	5	Upper Austria, Oberörreich, Austria	AU	AU04	5635	48.25	14	-1986906	20230110080000	https://www.thelocal.at/20230110/today-in-austria-a-roundup-of-the-latest-news-on-tuesday-69
1079471311	20230110	202301	2023	2023.0274											AUTCOP	LINZ	AUT					COP			0	145	145	14	3	-7.5	3	1	3	-10.3703703703704	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20230110080000	https://www.thelocal.at/20230110/today-in-austria-a-roundup-of-the-latest-news-on-tuesday-69
1079471312	20230110	202301	2023	2023.0274											BRAGOV	BRAZILIAN	BRA					GOV			0	040	040	04	1	1.0	3	1	3	-2.55905511811023	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230110080000	https://www.asahi.com/ajw/articles/14810979
1079471313	20230110	202301	2023	2023.0274											BUS	BANK						BUS			0	043	043	04	1	2.8	2	1	2	-6.38297872340425	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20230110080000	https://www.dailyexcelsior.com/loan-fraud-case-chanda-kochhar-her-husband-deepak-kochhar-released-from-jail/
1079471314	20230110	202301	2023	2023.0274											BUSBUS	INDUSTRY						BUS	BUS		1	030	030	03	1	4.0	1	1	1	-2.4	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20230110080000	http://www.koreaherald.com/view.php?ud=20230110000614
1079471315	20230110	202301	2023	2023.0274											BWA	BOTSWANA	BWA								1	071	071	07	2	7.4	10	1	10	-2.06896551724138	0								1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20230110080000	http://www.idexonline.com/FullArticle?Id=48227
1079471316	20230110	202301	2023	2023.0274											CHN	CHINA	CHN								0	036	036	03	1	4.0	2	1	2	0.55172413793104	0								4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	20230110080000	https://www.bolnews.com/world/world-world/2023/01/chinese-airline-announces-new-routes-for-2023/
1079471317	20230110	202301	2023	2023.0274											CHRPRO	METHODIST CHURCH				CHR	PRO				0	036	036	03	1	4.0	1	1	1	4.7787610619469	0								3	Royal Center, Indiana, United States	US	USIN		40.8645	-86.4997	449723	3	Royal Center, Indiana, United States	US	USIN		40.8645	-86.4997	449723	20230110080000	https://www.pharostribune.com/news/community_happenings/article_49c404dc-9064-11ed-b9b2-7356effb5221.html
1079471318	20230110	202301	2023	2023.0274											CHRPRO331	CHURCH OF CHRIST				CHR	PRO				0	036	036	03	1	4.0	4	1	4	4.7787610619469	0								3	Burlington, Indiana, United States	US	USIN	IN015	40.4803	-86.3947	431841	3	Burlington, Indiana, United States	US	USIN	IN015	40.4803	-86.3947	431841	20230110080000	https://www.pharostribune.com/news/community_happenings/article_49c404dc-9064-11ed-b9b2-7356effb5221.html
1079471319	20230110	202301	2023	2023.0274											COP	POLICE						COP			1	030	030	03	1	4.0	5	1	5	-4.98533724340176	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20230110080000	http://www.koreaherald.com/view.php?ud=20230110000580
1079471320	20230110	202301	2023	2023.0274											COP	DETECTIVE						COP			1	042	042	04	1	1.9	6	1	6	4.89192263936291	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20230110080000	https://www.dailymail.co.uk/tvshowbiz/article-11617871/Mariska-Hargitay-Ice-T-bundle-set-Law-Order-SVU-New-York-City.html
1079471321	20230110	202301	2023	2023.0274											COP	POLICE						COP			1	175	175	17	4	-9.0	5	1	5	-4.98533724340176	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20230110080000	http://www.koreaherald.com/view.php?ud=20230110000580
1079471322	20230110	202301	2023	2023.0274											CVL	COMMUNITY						CVL			1	030	030	03	1	4.0	10	1	10	4.53400503778338	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230110080000	https://www.thehindu.com/sci-tech/science/indian-american-space-expert-named-nasas-new-chief-technologist/article66359935.ece
1079471323	20230110	202301	2023	2023.0274											CVL	POPULATION						CVL			1	036	036	03	1	4.0	10	1	10	-4.6583850931677	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20230110080000	https://armenpress.am/eng/news/1101316/
1079471324	20230110	202301	2023	2023.0274											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	2	1	2	4.7787610619469	0								3	Deer Creek, Indiana, United States	US	USIN		41.4206	-87.2581	433418	3	Deer Creek, Indiana, United States	US	USIN		41.4206	-87.2581	433418	20230110080000	https://www.pharostribune.com/news/community_happenings/article_49c404dc-9064-11ed-b9b2-7356effb5221.html
