1079180262	20221209	202212	2022	2022.9288	GOVEDU	DEPARTMENT OF EDUCATION						GOV	EDU		USA	UNITED STATES	USA								0	090	090	09	2	-2.0	1	1	1	-2.69576379974326	3	Department Of Education, District of Columbia, United States	US	USDC	DC001	38.8862	-77.0183	530857	3	Granbury, Texas, United States	US	USTX	TX221	32.4421	-97.7942	1336797	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20230108023000	https://theeagle.com/news/state-and-regional/govt-and-politics/paxton-texas-gop-support-of-controversial-florida-law-grows-before-legislative-session/article_7f38f750-8ec8-11ed-9c44-43ae64a5f5b0.html
1079180263	20221209	202212	2022	2022.9288	GOVEDU	DEPARTMENT OF EDUCATION						GOV	EDU		USA	UNITED STATES	USA								0	090	090	09	2	-2.0	1	1	1	-2.69576379974326	3	Department Of Education, District of Columbia, United States	US	USDC	DC001	38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20230108023000	https://theeagle.com/news/state-and-regional/govt-and-politics/paxton-texas-gop-support-of-controversial-florida-law-grows-before-legislative-session/article_7f38f750-8ec8-11ed-9c44-43ae64a5f5b0.html
1079180264	20221209	202212	2022	2022.9288	USA	UNITED STATES	USA																		0	090	090	09	2	-2.0	4	1	4	-2.69576379974326	3	Department Of Education, District of Columbia, United States	US	USDC	DC001	38.8862	-77.0183	530857	0								3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20230108023000	https://theeagle.com/news/state-and-regional/govt-and-politics/paxton-texas-gop-support-of-controversial-florida-law-grows-before-legislative-session/article_7f38f750-8ec8-11ed-9c44-43ae64a5f5b0.html
1079180265	20230101	202301	2023	2023.0027											telOPP	TELUGU			tel			OPP			1	190	190	19	4	-10.0	10	1	10	-5.37190082644628	0								0								0								20230108023000	http://www.deccanchronicle.com/nation/current-affairs/030123/andhra-pradesh-government-prohibits-meetings-rallies-on-roads.html
1079180266	20230101	202301	2023	2023.0027	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	020	020	02	1	3.0	2	1	2	0.14378145219267	3	Flint Hill, Virginia, United States	US	USVA	VA143	36.7954	-79.4942	1477333	3	Flint Hill, Virginia, United States	US	USVA		36.7954	-79.4942	1477333	3	Flint Hill, Virginia, United States	US	USVA		36.7954	-79.4942	1477333	20230108023000	https://www.rappnews.com/news/broadband/rappahannock-supervisors-start-new-year-with-movement-on-major-projects/article_9ced0f7e-8cb2-11ed-9d3a-0f360d234e86.html
1079180267	20230101	202301	2023	2023.0027	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	020	020	02	1	3.0	2	1	2	0.14378145219267	3	Rappahannock County, Virginia, United States	US	USVA	VA157	38.6668	-78.1497	1673976	3	Flint Hill, Virginia, United States	US	USVA		36.7954	-79.4942	1477333	3	Rappahannock County, Virginia, United States	US	USVA		38.6668	-78.1497	1673976	20230108023000	https://www.rappnews.com/news/broadband/rappahannock-supervisors-start-new-year-with-movement-on-major-projects/article_9ced0f7e-8cb2-11ed-9d3a-0f360d234e86.html
1079180268	20230101	202301	2023	2023.0027	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	020	020	02	1	3.0	4	1	4	0.14378145219267	3	Rappahannock County, Virginia, United States	US	USVA	VA157	38.6668	-78.1497	1673976	3	Rappahannock County, Virginia, United States	US	USVA		38.6668	-78.1497	1673976	3	Rappahannock County, Virginia, United States	US	USVA		38.6668	-78.1497	1673976	20230108023000	https://www.rappnews.com/news/broadband/rappahannock-supervisors-start-new-year-with-movement-on-major-projects/article_9ced0f7e-8cb2-11ed-9d3a-0f360d234e86.html
1079180269	20230101	202301	2023	2023.0027	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	071	071	07	2	7.4	8	1	8	0.14378145219267	3	Flint Hill, Virginia, United States	US	USVA	VA143	36.7954	-79.4942	1477333	3	Flint Hill, Virginia, United States	US	USVA		36.7954	-79.4942	1477333	3	Flint Hill, Virginia, United States	US	USVA		36.7954	-79.4942	1477333	20230108023000	https://www.rappnews.com/news/broadband/rappahannock-supervisors-start-new-year-with-movement-on-major-projects/article_9ced0f7e-8cb2-11ed-9d3a-0f360d234e86.html
1079180270	20230107	202301	2023	2023.0192											PHL	MANILA	PHL								0	042	042	04	1	1.9	1	1	1	-0.51072522982636	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20230108023000	https://www.bulatlat.com/2023/01/08/promised-compromise-on-fishing-not-good-enough/
1079180271	20230107	202301	2023	2023.0192	CHN	CHINA	CHN								PHL	FILIPINO	PHL								0	051	051	05	1	3.4	1	1	1	-0.51072522982636	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230108023000	https://www.bulatlat.com/2023/01/08/promised-compromise-on-fishing-not-good-enough/
1079180272	20230107	202301	2023	2023.0192	CHN	CHINA	CHN								PHL	FILIPINO	PHL								0	051	051	05	1	3.4	7	1	7	-0.51072522982636	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230108023000	https://www.bulatlat.com/2023/01/08/promised-compromise-on-fishing-not-good-enough/
1079180273	20230107	202301	2023	2023.0192	PHL	PHILIPPINE	PHL																		0	051	051	05	1	3.4	1	1	1	-0.51072522982636	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230108023000	https://www.bulatlat.com/2023/01/08/promised-compromise-on-fishing-not-good-enough/
1079180274	20230107	202301	2023	2023.0192	PHL	PHILIPPINE	PHL																		0	051	051	05	1	3.4	1	1	1	-0.51072522982636	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230108023000	https://www.bulatlat.com/2023/01/08/promised-compromise-on-fishing-not-good-enough/
1079180275	20230108	202301	2023	2023.0219											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	2	1	2	-2.05882352941177	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20230108023000	http://www.msn.com/en-nz/entertainment/other/palace-allies-and-insiders-push-back-against-prince-harry-s-memoir-claims-as-royals-yet-to-officially-comment/ar-AA165b1K
1079180276	20230108	202301	2023	2023.0219											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	8	1	8	-2.05882352941177	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20230108023000	http://www.msn.com/en-nz/entertainment/other/palace-allies-and-insiders-push-back-against-prince-harry-s-memoir-claims-as-royals-yet-to-officially-comment/ar-AA165b1K
1079180277	20230108	202301	2023	2023.0219											BEN	BENIN	BEN								0	042	042	04	1	1.9	4	1	4	-5.90717299578059	0								1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20230108023000	https://www.arabnews.com/node/2228441/world
1079180278	20230108	202301	2023	2023.0219											CHN	CHINESE	CHN								0	013	013	01	1	0.4	10	1	10	-0.96899224806201	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230108023000	https://www.dailyexcelsior.com/xi-jinping-calls-chinas-covid-19-policy-rational-and-well-thought-out-report/
1079180279	20230108	202301	2023	2023.0219											CHN	CHINESE	CHN								0	030	030	03	1	4.0	10	1	10	-0.96899224806201	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Taiwan Strait, Taiwan (general), Taiwan	TW	TW00		24	119	-2637942	20230108023000	https://www.dailyexcelsior.com/xi-jinping-calls-chinas-covid-19-policy-rational-and-well-thought-out-report/
1079180280	20230108	202301	2023	2023.0219											CHN	CHINA	CHN								0	042	042	04	1	1.9	8	1	8	-4.03022670025189	0								1	China	CH	CH		35	105	CH	1	Mexico	MX	MX		23	-102	MX	20230108023000	https://www.dawn.com/news/1730536/war-of-words
1079180281	20230108	202301	2023	2023.0219											CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	-4.03022670025189	0								1	India	IN	IN		20	77	IN	1	Mexico	MX	MX		23	-102	MX	20230108023000	https://www.dawn.com/news/1730536/war-of-words
1079180282	20230108	202301	2023	2023.0219											COP	DEPUTY						COP			1	040	040	04	1	1.0	10	1	10	-0.42918454935623	0								0								0								20230108023000	https://www.dailyexcelsior.com/dc-samba-reviews-implementation-of-national-tobacco-control-programme/
1079180283	20230108	202301	2023	2023.0219											COP	POLICE						COP			1	112	112	11	3	-2.0	5	1	5	-10.5633802816901	0								4	Barnala, Punjab, India	IN	IN23	17833	30.3833	75.55	-2090613	4	Barnala, Punjab, India	IN	IN23	17833	30.3833	75.55	-2090613	20230108023000	https://www.bignewsnetwork.com/news/273332059/ludhiana-asi-booked-for-rape
1079180284	20230108	202301	2023	2023.0219											COP	POLICE						COP			1	192	192	19	4	-9.5	5	1	5	-5.37190082644628	0								0								0								20230108023000	http://www.deccanchronicle.com/nation/current-affairs/030123/andhra-pradesh-government-prohibits-meetings-rallies-on-roads.html
1079180285	20230108	202301	2023	2023.0219											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	10	1	10	-4.70175438596491	0								4	Hausa, Lagos, Nigeria	NI	NI05	191291	6.60961	3.35658	-2010259	4	Hausa, Lagos, Nigeria	NI	NI05	191291	6.60961	3.35658	-2010259	20230108023000	https://punchng.com/how-hausa-fulani-clash-over-hemp-shattered-peace-in-ondo-community/
1079180286	20230108	202301	2023	2023.0219											CVL	RESIDENTS						CVL			1	046	046	04	1	7.0	5	1	5	-4.70175438596491	0								4	Hausa, Lagos, Nigeria	NI	NI05	191291	6.60961	3.35658	-2010259	4	Hausa, Lagos, Nigeria	NI	NI05	191291	6.60961	3.35658	-2010259	20230108023000	https://punchng.com/how-hausa-fulani-clash-over-hemp-shattered-peace-in-ondo-community/
1079180287	20230108	202301	2023	2023.0219											DZA	ALGERIA	DZA								0	042	042	04	1	1.9	3	1	3	2.54777070063694	0								4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20230108023000	https://punchng.com/in-algeria-africas-potential-shines-like-a-thousand-diamonds/
1079180288	20230108	202301	2023	2023.0219											EDU	STUDENT						EDU			1	020	020	02	1	3.0	3	1	3	0.13245033112583	0								4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20230108023000	https://theeagle.com/news/a_m/texas-a-m-graduate-student-surveys-endangered-manatees-in-the-amazon/article_fa72650e-8ec9-11ed-9dfa-c72cf1d970ca.html
1079180289	20230108	202301	2023	2023.0219											EDU	STUDENT						EDU			0	042	042	04	1	1.9	5	1	5	-0.19011406844107	0								3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	20230108023000	https://www.kxly.com/its-been-a-heartache-in-the-entire-community-students-prepare-for-campus-return-as-moscow-murders-investigation-continues/
1079180290	20230108	202301	2023	2023.0219											EDU	STUDENT						EDU			0	111	111	11	3	-2.0	6	1	6	-7.07692307692307	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20230108023000	https://theeagle.com/news/state-and-regional/crime-and-courts/state-police-terminate-another-officer-for-response-to-uvalde-mass-shooting/article_f29ae7f8-8ec8-11ed-baaf-abf327aab26d.html
1079180291	20230108	202301	2023	2023.0219											EDU	STUDENT						EDU			0	190	190	19	4	-10.0	6	1	6	-7.07692307692307	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20230108023000	https://theeagle.com/news/state-and-regional/crime-and-courts/state-police-terminate-another-officer-for-response-to-uvalde-mass-shooting/article_f29ae7f8-8ec8-11ed-baaf-abf327aab26d.html
1079180292	20230108	202301	2023	2023.0219											GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	2	1	2	-2.05882352941177	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20230108023000	http://www.msn.com/en-nz/entertainment/other/palace-allies-and-insiders-push-back-against-prince-harry-s-memoir-claims-as-royals-yet-to-officially-comment/ar-AA165b1K
1079180293	20230108	202301	2023	2023.0219											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	1	1	1	0.34602076124567	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20230108023000	http://www.msn.com/en-nz/news/national/prince-william-reportedly-burning-with-anger-over-harry-s-memoir/ar-AA165lKY
1079180294	20230108	202301	2023	2023.0219											GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	2	1	2	-2.05882352941177	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20230108023000	http://www.msn.com/en-nz/entertainment/other/palace-allies-and-insiders-push-back-against-prince-harry-s-memoir-claims-as-royals-yet-to-officially-comment/ar-AA165b1K
1079180295	20230108	202301	2023	2023.0219											GBR	UNITED KINGDOM	GBR								0	084	084	08	2	7.0	2	2	2	-2.13160684537332	0								4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20230108023000	https://www.thestar.com.my/news/world/2023/01/08/prince-harry-set-to-deliver-more-broadsides-at-uk-royals-in-tv-interviews
1079180296	20230108	202301	2023	2023.0219											GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	5	1	5	0	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20230108023000	http://www.deccanchronicle.com/nation/in-other-news/070123/telangana-hc-pulls-up-govt-over-ayush-lecturer-appointments.html
1079180297	20230108	202301	2023	2023.0219											GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	10	1	10	-2.22841225626741	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20230108023000	https://punchng.com/n77tn-debt-not-manageable-says-ops/
1079180298	20230108	202301	2023	2023.0219											GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	10	1	10	-5.01930501930502	0								1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20230108023000	https://www.dawn.com/news/1730541/rebuilding-swat
1079180299	20230108	202301	2023	2023.0219											GOV	DIPLOMAT						GOV			0	043	043	04	1	2.8	2	1	2	-3.52781546811398	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230108023000	http://www.ecns.cn/news/society/2023-01-08/detail-ihcircrp9788298.shtml
1079180300	20230108	202301	2023	2023.0219											GOV	DIPLOMAT						GOV			0	043	043	04	1	2.8	8	1	8	-3.52781546811398	0								4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20230108023000	http://www.ecns.cn/news/society/2023-01-08/detail-ihcircrp9788298.shtml
1079180301	20230108	202301	2023	2023.0219											GOV	PRINCE						GOV			1	043	043	04	1	2.8	1	1	1	0.34602076124567	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20230108023000	http://www.msn.com/en-nz/news/national/prince-william-reportedly-burning-with-anger-over-harry-s-memoir/ar-AA165lKY
1079180302	20230108	202301	2023	2023.0219											GOV	PRINCE						GOV			1	043	043	04	1	2.8	6	1	6	0.34602076124567	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20230108023000	http://www.msn.com/en-nz/news/national/prince-william-reportedly-burning-with-anger-over-harry-s-memoir/ar-AA165lKY
1079180303	20230108	202301	2023	2023.0219											GOV	PRINCE						GOV			1	051	051	05	1	3.4	6	1	6	-2.05882352941177	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20230108023000	http://www.msn.com/en-nz/entertainment/other/palace-allies-and-insiders-push-back-against-prince-harry-s-memoir-claims-as-royals-yet-to-officially-comment/ar-AA165b1K
1079180304	20230108	202301	2023	2023.0219											GOV	AUTHORITIES						GOV			0	100	100	10	3	-5.0	10	1	10	-2.60557053009883	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230108023000	https://www.bulatlat.com/2023/01/08/court-to-decide-on-the-perjury-case-against-human-rights-defenders/
1079180305	20230108	202301	2023	2023.0219											GOV	PRESIDENT						GOV			1	112	112	11	3	-2.0	2	1	2	0.12106537530266	0								4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	20230108023000	https://punchng.com/im-better-than-atiku-obi-tinubu-boasts/
1079180306	20230108	202301	2023	2023.0219											GOV	PRESIDENT						GOV			1	112	112	11	3	-2.0	3	1	3	0.12106537530266	0								5	Gombe State, Gombe, Nigeria	NI	NI55	22658	10.25	11.1667	9098619	5	Gombe State, Gombe, Nigeria	NI	NI55	22658	10.25	11.1667	9098619	20230108023000	https://punchng.com/im-better-than-atiku-obi-tinubu-boasts/
1079180307	20230108	202301	2023	2023.0219											GOV	CHIEF MINISTER						GOV			0	130	130	13	3	-4.4	4	1	4	-2.96610169491526	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20230108023000	https://www.dawn.com/news/1730534/buzdars-curse
1079180308	20230108	202301	2023	2023.0219											GOV	CHIEF MINISTER						GOV			0	130	130	13	3	-4.4	1	1	1	-2.96610169491526	0								4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	20230108023000	https://www.dawn.com/news/1730534/buzdars-curse
