1081457531	20220123	202201	2022	2022.0630	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	1.94647201946472	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230123164500	https://www.philstar.com/business/2023/01/24/2239680/now-telecom-gets-us-grant-set-5g-network
1081457532	20220123	202201	2022	2022.0630	GOV	PRESIDENT						GOV			USA	WASHINGTON	USA								0	042	042	04	1	1.9	6	1	6	1.94647201946472	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230123164500	https://www.philstar.com/business/2023/01/24/2239680/now-telecom-gets-us-grant-set-5g-network
1081457533	20220123	202201	2022	2022.0630	IGOUNOHLHWHO	WORLD HEALTH ORGANIZATION		UNO				IGO	HLH												1	020	020	02	1	3.0	10	1	10	-5.79710144927534	1	Gambia	GA	GA		13.5	-15.5	GA	0								1	Gambia	GA	GA		13.5	-15.5	GA	20230123164500	https://bdnews24.com/health/gni79xbh71
1081457534	20220123	202201	2022	2022.0630	LEG	PARLIAMENT						LEG			NZL	NEW ZEALAND	NZL								0	020	020	02	1	3.0	4	1	4	-7.59651307596517	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20230123164500	https://www.omanobserver.om/article/1131662/opinion/international/a-victim-of-polarisation-and-extremism
1081457535	20220123	202201	2022	2022.0630	LEG	PARLIAMENT						LEG			OPP	PROTESTER						OPP			0	020	020	02	1	3.0	6	1	6	-7.59651307596517	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20230123164500	https://www.omanobserver.om/article/1131662/opinion/international/a-victim-of-polarisation-and-extremism
1081457536	20220123	202201	2022	2022.0630	LKA	COLOMBO	LKA																		1	071	071	07	2	7.4	10	1	10	0.89285714285714	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20230123164500	https://english.news.cn/asiapacific/20230123/5abab848b8594589ae93e6a87d227a6e/c.html
1081457537	20220123	202201	2022	2022.0630	PHL	MANILA	PHL								GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	8	1	8	1.94647201946472	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230123164500	https://www.philstar.com/business/2023/01/24/2239680/now-telecom-gets-us-grant-set-5g-network
1081457538	20220123	202201	2022	2022.0630	PHL	MANILA	PHL								PHLGOV	PHILIPPINE	PHL					GOV			0	043	043	04	1	2.8	2	1	2	1.94647201946472	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230123164500	https://www.philstar.com/business/2023/01/24/2239680/now-telecom-gets-us-grant-set-5g-network
1081457539	20220123	202201	2022	2022.0630	PHLGOV	PHILIPPINE	PHL					GOV			PHL	MANILA	PHL								0	042	042	04	1	1.9	2	1	2	1.94647201946472	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230123164500	https://www.philstar.com/business/2023/01/24/2239680/now-telecom-gets-us-grant-set-5g-network
1081457540	20220123	202201	2022	2022.0630	PHLGOV	PHILIPPINE	PHL					GOV			USA	WASHINGTON	USA								0	042	042	04	1	1.9	2	1	2	1.94647201946472	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230123164500	https://www.philstar.com/business/2023/01/24/2239680/now-telecom-gets-us-grant-set-5g-network
1081457541	20220123	202201	2022	2022.0630	USA	UNITED STATES	USA																		1	120	120	12	3	-4.0	4	1	4	4.02684563758389	3	Ogunquit, Maine, United States	US	USME	ME031	43.249	-70.5992	572671	0								3	Ogunquit, Maine, United States	US	USME	ME031	43.249	-70.5992	572671	20230123164500	https://spectrumlocalnews.com/me/maine/news/2023/01/23/maine-democrats-choose-brewer-real-estate-broker-to-lead-state-party
1081457542	20220123	202201	2022	2022.0630	USA	MISSISSIPPI	USA																		0	1241	124	12	3	-4.0	8	1	8	-2.71739130434783	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20230123164500	https://news.yahoo.com/supreme-court-unusually-first-opinion-153743020.html
1081457543	20220123	202201	2022	2022.0630	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	020	020	02	1	3.0	4	1	4	-1.06007067137809	3	Hinsdale, Illinois, United States	US	USIL	IL043	41.8009	-87.937	421852	3	Hinsdale, Illinois, United States	US	USIL	IL043	41.8009	-87.937	421852	3	Hinsdale, Illinois, United States	US	USIL	IL043	41.8009	-87.937	421852	20230123164500	https://patch.com/illinois/hinsdale/leave-public-schools-hinsdale-d86-hopefuls-facebook-post
1081457544	20220123	202201	2022	2022.0630	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	020	020	02	1	3.0	4	1	4	-1.06007067137809	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20230123164500	https://patch.com/illinois/hinsdale/leave-public-schools-hinsdale-d86-hopefuls-facebook-post
1081457545	20220123	202201	2022	2022.0630	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	080	080	08	2	5.0	4	1	4	-6.45161290322581	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20230123164500	https://tulsaworld.com/news/local/govt-and-politics/new-oklahoma-ag-takes-charge-on-swadleys-investigation-land-office-probe/article_bac276e2-9b26-11ed-8de8-8bde3d86b06c.html
1081457546	20220123	202201	2022	2022.0630	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	192	192	19	4	-9.5	4	1	4	-6.45161290322581	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20230123164500	https://tulsaworld.com/news/local/govt-and-politics/new-oklahoma-ag-takes-charge-on-swadleys-investigation-land-office-probe/article_bac276e2-9b26-11ed-8de8-8bde3d86b06c.html
1081457547	20220123	202201	2022	2022.0630	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	2	1	2	1.94647201946472	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230123164500	https://www.philstar.com/business/2023/01/24/2239680/now-telecom-gets-us-grant-set-5g-network
1081457548	20220123	202201	2022	2022.0630	USA	WASHINGTON	USA								GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	6	1	6	1.94647201946472	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230123164500	https://www.philstar.com/business/2023/01/24/2239680/now-telecom-gets-us-grant-set-5g-network
1081457549	20220123	202201	2022	2022.0630	USA	WASHINGTON	USA								PHLGOV	PHILIPPINE	PHL					GOV			0	043	043	04	1	2.8	2	1	2	1.94647201946472	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230123164500	https://www.philstar.com/business/2023/01/24/2239680/now-telecom-gets-us-grant-set-5g-network
1081457550	20220123	202201	2022	2022.0630	ZMB	ZAMBIA	ZMB																		1	043	043	04	1	2.8	10	1	10	-7.77027027027027	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	0								4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	20230123164500	https://mg.co.za/africa/2023-01-23-slain-zambian-mans-family-not-convinced-remains-from-russia-are-his/
1081457551	20221224	202212	2022	2022.9699	AGR	FARMER						AGR			PHL	PHILIPPINE	PHL								1	100	100	10	3	-5.0	4	1	4	0.41928721174004	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230123164500	https://mb.com.ph/2023/01/23/davao-del-sur-town-to-boost-onion-farming-2/
1081457552	20221224	202212	2022	2022.9699	EDUEDU	UNIVERSITY						EDU	EDU		EDU	UNIVERSITY						EDU			1	190	190	19	4	-10.0	4	1	4	-10.8695652173913	3	Natchitoches, Louisiana, United States	US	USLA	LA069	31.7607	-93.0863	1629983	3	Natchitoches, Louisiana, United States	US	USLA	LA069	31.7607	-93.0863	1629983	3	Natchitoches, Louisiana, United States	US	USLA	LA069	31.7607	-93.0863	1629983	20230123164500	https://wrno.iheart.com/content/2023-01-23-suspect-arrested-in-crash-that-killed-three-from-southerns-human-jukebox/
1081457553	20221224	202212	2022	2022.9699	GOVAGR	DEPARTMENT OF AGRICULTURE						GOV	AGR		AGR	FARMER						AGR			1	100	100	10	3	-5.0	6	1	6	0.41928721174004	4	Matanao, Davao del Sur, Philippines	RP	RP25	24268	6.67917	125.255	-2439123	4	Matanao, Davao del Sur, Philippines	RP	RP25	24268	6.67917	125.255	-2439123	4	Matanao, Davao del Sur, Philippines	RP	RP25	24268	6.67917	125.255	-2439123	20230123164500	https://mb.com.ph/2023/01/23/davao-del-sur-town-to-boost-onion-farming-2/
1081457554	20221224	202212	2022	2022.9699	RUS	RUSSIA	RUS								EST	ESTONIA	EST								0	160	160	16	4	-4.0	2	1	2	-3.30173259235044	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	20230123164500	https://news.yahoo.com/ukraine-news-live-putin-turning-160719335.html
1081457555	20221224	202212	2022	2022.9699	RUS	RUSSIA	RUS								EST	ESTONIA	EST								0	160	160	16	4	-4.0	2	1	2	-3.30173259235044	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	20230123164500	https://news.yahoo.com/ukraine-news-live-putin-turning-160719335.html
1081457556	20221224	202212	2022	2022.9699	RUS	RUSSIA	RUS								GOV	ENVOY						GOV			0	020	020	02	1	3.0	6	1	6	-3.30173259235044	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	20230123164500	https://news.yahoo.com/ukraine-news-live-putin-turning-160719335.html
1081457557	20221224	202212	2022	2022.9699	USA	UNITED STATES	USA								EDUEDU	UNIVERSITY						EDU	EDU		1	190	190	19	4	-10.0	6	1	6	-10.8695652173913	3	Natchitoches, Louisiana, United States	US	USLA	LA069	31.7607	-93.0863	1629983	3	Natchitoches, Louisiana, United States	US	USLA	LA069	31.7607	-93.0863	1629983	3	Natchitoches, Louisiana, United States	US	USLA	LA069	31.7607	-93.0863	1629983	20230123164500	https://wrno.iheart.com/content/2023-01-23-suspect-arrested-in-crash-that-killed-three-from-southerns-human-jukebox/
1081457558	20230116	202301	2023	2023.0438											ARE	DUBAI	ARE								1	042	042	04	1	1.9	8	1	8	-3.2563025210084	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230123164500	https://www.philstar.com/opinion/2023/01/24/2239717/visit-dubai
1081457559	20230116	202301	2023	2023.0438	CVL	RESIDENTS						CVL													0	012	012	01	1	-0.4	10	1	10	-3.08285163776493	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20230123164500	http://www.msn.com/en-us/news/world/a-canadian-mcdonald-s-which-became-a-crime-hotspot-and-went-viral-after-a-brawl-involving-a-raccoon-is-shutting-down/ar-AA16EFjy
1081457560	20230116	202301	2023	2023.0438	EUR	EUROPEAN	EUR								DEU	GERMANY	DEU								0	026	026	02	1	4.0	5	1	5	-3.06513409961686	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Ramstein, Baden-Wüberg, Germany	GM	GM01	16526	48.2034	8.37174	-1846389	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20230123164500	https://www.unionleader.com/news/military/germany-wont-object-to-poland-sending-leopard-tanks-to-ukraine/article_fe911e02-4a8e-5364-b37e-78fb633a967f.html
1081457561	20230116	202301	2023	2023.0438	LAB	EMPLOYEE						LAB			MNCUSA	MICROSOFT	USA					MNC			1	032	032	03	1	4.5	10	1	10	1.33779264214046	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20230123164500	https://www.thejournal.ie/spotify-to-cut-6-percent-of-workforce-5976380-Jan2023/
1081457562	20230116	202301	2023	2023.0438	MNCUSA	MICROSOFT	USA					MNC			LAB	EMPLOYEE						LAB			1	032	032	03	1	4.5	10	1	10	1.33779264214046	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20230123164500	https://www.thejournal.ie/spotify-to-cut-6-percent-of-workforce-5976380-Jan2023/
1081457563	20230116	202301	2023	2023.0438	RUSCOP	RUSSIAN	RUS					COP			RUS	MOSCOW	RUS								0	190	190	19	4	-10.0	3	1	3	-7.77027027027027	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230123164500	https://mg.co.za/africa/2023-01-23-slain-zambian-mans-family-not-convinced-remains-from-russia-are-his/
1081457564	20230116	202301	2023	2023.0438	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	036	036	03	1	4.0	1	1	1	-2.90909090909091	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	3	Fulton County, Georgia, United States	US	USGA		33.7668	-84.4499	1694833	20230123164500	https://www.douglasnow.com/index.php/news/item/10897-fulton-grand-jury-report-on-attempts-to-overturn-trump-s-2020-georgia-election-loss-could-soon-be-revealed
1081457565	20230122	202301	2023	2023.0603	DEUGOV	GERMANY	DEU					GOV			DEU	GERMAN	DEU								0	110	110	11	3	-2.0	1	1	1	-3.30173259235044	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20230123164500	https://news.yahoo.com/ukraine-news-live-putin-turning-160719335.html
1081457566	20230122	202301	2023	2023.0603	LEG	HOUSE OF REPRESENTATIVES						LEG			PHL	PHILIPPINE	PHL								1	052	052	05	1	3.5	4	1	4	0.77720207253886	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	20230123164500	https://www.philstar.com/headlines/2023/01/24/2239772/lawmaker-defends-speakers-joining-marcos-foreign-trips
1081457567	20230122	202301	2023	2023.0603	LEG	HOUSE OF REPRESENTATIVES						LEG			PHL	MANILA	PHL								1	111	111	11	3	-2.0	10	1	10	0.77720207253886	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230123164500	https://www.philstar.com/headlines/2023/01/24/2239772/lawmaker-defends-speakers-joining-marcos-foreign-trips
1081457568	20230122	202301	2023	2023.0603	LEG	HOUSE OF REPRESENTATIVES						LEG			PHL	MANILA	PHL								1	120	120	12	3	-4.0	6	1	6	0.77720207253886	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	20230123164500	https://www.philstar.com/headlines/2023/01/24/2239772/lawmaker-defends-speakers-joining-marcos-foreign-trips
1081457569	20230122	202301	2023	2023.0603	RUS	RUSSIA	RUS																		0	010	010	01	1	0.0	5	1	5	-4.28425705542333	4	Krupskaya, Krasnodarskiy Kray, Russia	RS	RS38	25065	45.6988	39.9749	-2938734	0								4	Kamenev, Rostovskaya Oblast', Russia	RS	RS61	25090	48.0519	40.7753	-2895947	20230123164500	http://www.marxist.com/lenins-last-struggle.htm
1081457570	20230122	202301	2023	2023.0603	RUS	RUSSIA	RUS																		0	010	010	01	1	0.0	1	1	1	-4.28425705542333	4	Krupskaya, Krasnodarskiy Kray, Russia	RS	RS38	25065	45.6988	39.9749	-2938734	0								4	Krupskaya, Krasnodarskiy Kray, Russia	RS	RS38	25065	45.6988	39.9749	-2938734	20230123164500	http://www.marxist.com/lenins-last-struggle.htm
1081457571	20230122	202301	2023	2023.0603	RUS	RUSSIA	RUS								HLH	DOCTOR						HLH			0	010	010	01	1	0.0	5	1	5	-4.28425705542333	4	Krupskaya, Krasnodarskiy Kray, Russia	RS	RS38	25065	45.6988	39.9749	-2938734	4	Kamenev, Rostovskaya Oblast', Russia	RS	RS61	25090	48.0519	40.7753	-2895947	4	Krupskaya, Krasnodarskiy Kray, Russia	RS	RS38	25065	45.6988	39.9749	-2938734	20230123164500	http://www.marxist.com/lenins-last-struggle.htm
1081457572	20230122	202301	2023	2023.0603	RUS	RUSSIA	RUS								HLH	DOCTOR						HLH			0	010	010	01	1	0.0	1	1	1	-4.28425705542333	4	Krupskaya, Krasnodarskiy Kray, Russia	RS	RS38	25065	45.6988	39.9749	-2938734	4	Krupskaya, Krasnodarskiy Kray, Russia	RS	RS38	25065	45.6988	39.9749	-2938734	4	Krupskaya, Krasnodarskiy Kray, Russia	RS	RS38	25065	45.6988	39.9749	-2938734	20230123164500	http://www.marxist.com/lenins-last-struggle.htm
1081457573	20230123	202301	2023	2023.0630											AFR	AFRICA	AFR								1	051	051	05	1	3.4	10	1	10	5.87002096436058	0								4	Chilengi, Southern, Zambia	ZA	ZA04	14982	-10.05	28.7667	-2280044	4	Chilengi, Southern, Zambia	ZA	ZA04	14982	-10.05	28.7667	-2280044	20230123164500	https://venturesafrica.com/apostories/united-states-and-zambia-open-new-u-s-centers-for-disease-control-and-prevention-cdc-supported-public-health-emergency-operations-center/
1081457574	20230123	202301	2023	2023.0630											ARE	DUBAI	ARE								1	042	042	04	1	1.9	2	1	2	-3.2563025210084	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230123164500	https://www.philstar.com/opinion/2023/01/24/2239717/visit-dubai
1081457575	20230123	202301	2023	2023.0630											BRA	BRAZIL	BRA								1	036	036	03	1	4.0	8	1	8	0	0								4	Flamengo, Piauhy, Brazil	BR	BR20	18585	-3.53889	-42.1508	84117	4	Flamengo, Piauhy, Brazil	BR	BR20	18585	-3.53889	-42.1508	84117	20230123164500	https://www.barcablaugranes.com/2023/1/23/23567557/barcelona-negotiating-for-19-year-old-flamengo-right-back-report
1081457576	20230123	202301	2023	2023.0630											BUS	COMPANIES						BUS			0	014	014	01	1	0.0	5	1	5	-0.82815734989648	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20230123164500	https://newsghana.com.gh/agi-urges-government-to-reduce-tariffs/
1081457577	20230123	202301	2023	2023.0630											BUS	COMPANIES						BUS			0	020	020	02	1	3.0	5	1	5	-0.82815734989648	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20230123164500	https://newsghana.com.gh/agi-urges-government-to-reduce-tariffs/
