1079715192	20220111	202201	2022	2022.0301	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								0	072	072	07	2	8.3	2	1	2	-2.84510010537408	4	Soledar, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.6793	38.089	-1041042	4	Soledar, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.6793	38.089	-1041042	4	Soledar, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.6793	38.089	-1041042	20230111171500	https://www.cbsnews.com/news/ukraine-war-russia-names-valery-gerasimov-new-commander-replaces-sergei-surovikin-3-months/
1079715193	20221212	202212	2022	2022.9370	GOV	GOVERNMENT DELEGATION						GOV													0	100	100	10	3	-5.0	5	1	5	-1.19834710743802	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	0								4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20230111171500	https://www.telecomtv.com/content/security/the-itu-s-ukraine-report-is-important-so-why-is-it-hidden-away-46372/
1079715194	20221212	202212	2022	2022.9370	RUS	RUSSIA	RUS								TUR	TURKEY	TUR								0	040	040	04	1	1.0	2	1	2	-0.97799511002445	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20230111171500	https://english.almayadeen.net/news/politics/handing-over-aleppo-admin-to-turkey-personal-remarks:-erdoga
1079715195	20221212	202212	2022	2022.9370	RUS	RUSSIA	RUS								TUR	TURKEY	TUR								0	046	046	04	1	7.0	2	1	2	-0.97799511002445	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20230111171500	https://english.almayadeen.net/news/politics/handing-over-aleppo-admin-to-turkey-personal-remarks:-erdoga
1079715196	20221212	202212	2022	2022.9370	SVK	SLOVAK	SVK																		1	042	042	04	1	1.9	2	1	2	1.31795716639209	1	Czech Republic	EZ	EZ		49.75	15	EZ	0								4	Bratislava, Bratislavsky Kraj, Slovak Republic	LO	LO02	25445	48.15	17.1167	-840999	20230111171500	https://cineuropa.org/en/newsdetail/436658/
1079715197	20221212	202212	2022	2022.9370	SYRGOVMIL	SYRIA	SYR					GOV	MIL		TUR	TURKEY	TUR								0	040	040	04	1	1.0	2	1	2	-0.97799511002445	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20230111171500	https://english.almayadeen.net/news/politics/handing-over-aleppo-admin-to-turkey-personal-remarks:-erdoga
1079715198	20221212	202212	2022	2022.9370	TUR	TURKEY	TUR								RUS	RUSSIA	RUS								0	040	040	04	1	1.0	2	1	2	-0.97799511002445	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20230111171500	https://english.almayadeen.net/news/politics/handing-over-aleppo-admin-to-turkey-personal-remarks:-erdoga
1079715199	20221212	202212	2022	2022.9370	TUR	TURKEY	TUR								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	2	1	2	-0.97799511002445	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20230111171500	https://english.almayadeen.net/news/politics/handing-over-aleppo-admin-to-turkey-personal-remarks:-erdoga
1079715200	20221212	202212	2022	2022.9370	TUR	TURKEY	TUR								SYRGOVMIL	SYRIA	SYR					GOV	MIL		0	040	040	04	1	1.0	2	1	2	-0.97799511002445	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20230111171500	https://english.almayadeen.net/news/politics/handing-over-aleppo-admin-to-turkey-personal-remarks:-erdoga
1079715201	20221212	202212	2022	2022.9370	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	-5.76131687242798	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	0								3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20230111171500	https://www.washingtonpost.com/politics/2023/01/11/new-york-santos-house-republicans/
1079715202	20221212	202212	2022	2022.9370	USA	UNITED STATES	USA																		0	125	125	12	3	-5.0	4	1	4	-3.82022471910112	3	Madison County, Illinois, United States	US	USIL	IL119	38.8334	-89.9001	424258	0								3	Madison County, Illinois, United States	US	USIL		38.8334	-89.9001	424258	20230111171500	https://madisonrecord.com/stories/638725380-local-legislators-respond-in-opposition-to-weapons-ban
1079715203	20221212	202212	2022	2022.9370	USA	UNITED STATES	USA																		0	172	172	17	4	-5.0	4	1	4	-3.82022471910112	3	Madison County, Illinois, United States	US	USIL	IL119	38.8334	-89.9001	424258	0								3	Madison County, Illinois, United States	US	USIL		38.8334	-89.9001	424258	20230111171500	https://madisonrecord.com/stories/638725380-local-legislators-respond-in-opposition-to-weapons-ban
1079715204	20221212	202212	2022	2022.9370	USAGOV	JOE BIDEN	USA					GOV			TWN	TAIWAN	TWN								0	060	060	06	2	6.0	8	1	8	-4.76190476190476	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20230111171500	https://www.yahoo.com/news/war-game-simulations-china-failing-190119417.html
1079715205	20221212	202212	2022	2022.9370	USAGOV	JOE BIDEN	USA					GOV			TWN	TAIWAN	TWN								0	060	060	06	2	6.0	2	1	2	-4.76190476190476	1	China	CH	CH		35	105	CH	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20230111171500	https://www.yahoo.com/news/war-game-simulations-china-failing-190119417.html
1079715206	20221212	202212	2022	2022.9370	USAGOV	JOE BIDEN	USA					GOV			TWN	TAIWAN	TWN								0	070	070	07	2	7.0	8	1	8	-4.76190476190476	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20230111171500	https://www.yahoo.com/news/war-game-simulations-china-failing-190119417.html
1079715207	20221212	202212	2022	2022.9370	USAGOV	JOE BIDEN	USA					GOV			TWN	TAIWAN	TWN								0	070	070	07	2	7.0	2	1	2	-4.76190476190476	1	China	CH	CH		35	105	CH	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20230111171500	https://www.yahoo.com/news/war-game-simulations-china-failing-190119417.html
1079715208	20230104	202301	2023	2023.0110	ISR	JERUSALEM	ISR								TUR	TURKEY	TUR								0	043	043	04	1	2.8	5	1	5	1.70132325141776	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230111171500	https://www.laprensalatina.com/israel-hosts-turkeys-new-ambassador-after-4-years-of-frosty-ties/
1079715209	20230104	202301	2023	2023.0110	ISR	JERUSALEM	ISR								TUR	TURKEY	TUR								0	043	043	04	1	2.8	2	1	2	1.70132325141776	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230111171500	https://www.laprensalatina.com/israel-hosts-turkeys-new-ambassador-after-4-years-of-frosty-ties/
1079715210	20230104	202301	2023	2023.0110	TUR	TURKEY	TUR								ISR	JERUSALEM	ISR								0	042	042	04	1	1.9	5	1	5	1.70132325141776	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230111171500	https://www.laprensalatina.com/israel-hosts-turkeys-new-ambassador-after-4-years-of-frosty-ties/
1079715211	20230104	202301	2023	2023.0110	TUR	TURKEY	TUR								ISR	JERUSALEM	ISR								0	042	042	04	1	1.9	2	1	2	1.70132325141776	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230111171500	https://www.laprensalatina.com/israel-hosts-turkeys-new-ambassador-after-4-years-of-frosty-ties/
1079715212	20230104	202301	2023	2023.0110	TUR	TURKEY	TUR								ISR	ISRAELI	ISR								0	120	120	12	3	-4.0	8	1	8	1.70132325141776	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230111171500	https://www.laprensalatina.com/israel-hosts-turkeys-new-ambassador-after-4-years-of-frosty-ties/
1079715213	20230104	202301	2023	2023.0110	TUR	TURKEY	TUR								ISR	ISRAELI	ISR								0	120	120	12	3	-4.0	2	1	2	1.70132325141776	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230111171500	https://www.laprensalatina.com/israel-hosts-turkeys-new-ambassador-after-4-years-of-frosty-ties/
1079715214	20230104	202301	2023	2023.0110	USA	UNITED STATES	USA								MNCUSA	SOUTHWEST AIRLINES	USA					MNC			0	111	111	11	3	-2.0	4	1	4	-2.02898550724638	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230111171500	https://hotair.com/ed-morrissey/2023/01/11/breaking-faa-grounds-all-outbound-domestic-flights-as-system-crashes-n523027
1079715215	20230110	202301	2023	2023.0274	EDU	SCHOOL						EDU													0	010	010	01	1	0.0	3	1	3	1.41987829614604	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20230111171500	https://www.thewrap.com/regina-hall-kevin-costner-golden-globes-absence-joke-clip/
1079715216	20230110	202301	2023	2023.0274	NGA	NIGERIA	NGA								NGAEDU	KANO	NGA					EDU			1	042	042	04	1	1.9	4	1	4	0.7920792079208	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	20230111171500	https://www.thisdaylive.com/index.php/2023/01/11/despite-challenges-employees-must-adopt-technology-to-survive-says-nigcomsat-chair/
1079715217	20230110	202301	2023	2023.0274	NGAEDU	KANO	NGA					EDU			NGA	NIGERIA	NGA								1	043	043	04	1	2.8	4	1	4	0.7920792079208	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	20230111171500	https://www.thisdaylive.com/index.php/2023/01/11/despite-challenges-employees-must-adopt-technology-to-survive-says-nigcomsat-chair/
1079715218	20230110	202301	2023	2023.0274	NGAEDU	KANO	NGA					EDU			NGAEDU	KANO	NGA					EDU			1	173	173	17	4	-5.0	6	1	6	0.7920792079208	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	20230111171500	https://www.thisdaylive.com/index.php/2023/01/11/despite-challenges-employees-must-adopt-technology-to-survive-says-nigcomsat-chair/
1079715219	20230111	202301	2023	2023.0301											ARE	DUBAI	ARE								1	036	036	03	1	4.0	2	1	2	3.62204724409449	0								4	Dubai World Trade Centre, Dubayy, United Arab Emirates	AE	AE03	28575	25.2274	55.2886	11413138	4	Dubai World Trade Centre, Dubayy, United Arab Emirates	AE	AE03	28575	25.2274	55.2886	11413138	20230111171500	https://www.khaleejtimes.com/uae/dubai-ahmed-bin-mohammed-inaugurates-28th-edition-of-duphat-2023
1079715220	20230111	202301	2023	2023.0301											BMU	BERMUDA	BMU								1	173	173	17	4	-5.0	4	1	4	-6.38686131386865	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20230111171500	https://www.royalgazette.com/crime/news/article/20230111/ray-charlton-gets-suspended-sentence-for-sexual-assault/
1079715221	20230111	202301	2023	2023.0301											BRA	BRAZIL	BRA								0	112	112	11	3	-2.0	2	1	2	-4.81132075471698	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	1	Brazil	BR	BR		-10	-55	BR	20230111171500	https://www.brazzil.com/how-bolsonaro-inspired-by-trump-created-imaginary-enemies-and-led-to-brazils-black-sunday/
1079715222	20230111	202301	2023	2023.0301											BUS	COMPANIES						BUS			0	013	013	01	1	0.4	10	1	10	1.75438596491228	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20230111171500	https://www.prnewswire.com/news-releases/blockchain-capital-announces-promotion-of-kinjal-shah-to-general-partner-301718483.html
1079715223	20230111	202301	2023	2023.0301											BUS	TRADER						BUS			0	020	020	02	1	3.0	10	1	10	-2.44328097731239	0								4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	20230111171500	https://www.marketscreener.com/quote/stock/BAYER-AG-436063/news/Factbox-Activist-investor-Bluebell-s-offensive-against-European-giants-heats-up-42712710/
1079715224	20230111	202301	2023	2023.0301											BUS	INDUSTRY						BUS			0	0331	033	03	1	5.2	10	1	10	3.62204724409449	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230111171500	https://www.khaleejtimes.com/uae/dubai-ahmed-bin-mohammed-inaugurates-28th-edition-of-duphat-2023
1079715225	20230111	202301	2023	2023.0301											BUS	COMPANY						BUS			1	036	036	03	1	4.0	8	1	8	1.05337078651685	0								3	Mad River, Ohio, United States	US	USOH		39.8959	-83.9249	1058186	3	Mad River, Ohio, United States	US	USOH		39.8959	-83.9249	1058186	20230111171500	https://ysnews.com/news/2023/01/freedom-flight-play-to-debut
1079715226	20230111	202301	2023	2023.0301											BUS	COMPANY						BUS			1	036	036	03	1	4.0	2	1	2	1.05337078651685	0								3	Mad River, Ohio, United States	US	USOH		39.8959	-83.9249	1058186	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20230111171500	https://ysnews.com/news/2023/01/freedom-flight-play-to-debut
1079715227	20230111	202301	2023	2023.0301											BUS	COMPANY						BUS			1	040	040	04	1	1.0	3	1	3	-1.15449915110357	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20230111171500	https://www.nytimes.com/2023/01/11/style/plastic-free.html
1079715228	20230111	202301	2023	2023.0301											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	10	1	10	1.49094781682641	0								4	Hamilton Harbour, Hamilton, Bermuda	BD	BD03	5938	32.2881	-64.7911	-1394090	4	Hamilton Harbour, Hamilton, Bermuda	BD	BD03	5938	32.2881	-64.7911	-1394090	20230111171500	https://www.royalgazette.com/community/lifestyle/article/20230111/at-73-sheilagh-is-still-working-out-a-retirement-plan/
1079715229	20230111	202301	2023	2023.0301											BUS	COMPANIES						BUS			1	045	045	04	1	5.0	5	1	5	3.62204724409449	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230111171500	https://www.khaleejtimes.com/uae/dubai-ahmed-bin-mohammed-inaugurates-28th-edition-of-duphat-2023
1079715230	20230111	202301	2023	2023.0301											BUS	COMPANY						BUS			1	046	046	04	1	7.0	10	1	10	3.34928229665072	0								4	Finsbury, United Kingdom (general), United Kingdom	UK	UK00	40110	51.5284	-0.11435	-2596216	4	Finsbury, United Kingdom (general), United Kingdom	UK	UK00	40110	51.5284	-0.11435	-2596216	20230111171500	https://www.finanznachrichten.de/nachrichten-2023-01/58037083-finsbury-growth-income-trust-plc-transaction-in-own-shares-008.htm
1079715231	20230111	202301	2023	2023.0301											BUSGOV	BUSINESS						BUS	GOV		0	100	100	10	3	-5.0	6	1	6	-4.55049944506104	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230111171500	https://www.emissourian.com/local_news/federal-judge-sentences-schulte-to-two-more-years-in-prison-for-ppp-fraud/article_b6dd03a6-91c8-11ed-ba33-43e93d0332a0.html
1079715232	20230111	202301	2023	2023.0301											CAN	ALBERTA	CAN								1	042	042	04	1	1.9	6	1	6	-0.79744816586922	0								4	Red Deer, Alberta, Canada	CA	CA01	154724	52.2667	-113.8	-572071	4	Redcliff, Newfoundland, Canada	CA	CA05	12614	48.55	-53.4833	-572067	20230111171500	https://www.reddeeradvocate.com/opinion/dawe-piper-family-brickyard/
1079715233	20230111	202301	2023	2023.0301											CAN	CANADA	CAN								0	0841	084	08	2	7.0	4	1	4	-5.13297872340425	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20230111171500	https://news.yahoo.com/steph-guthrie-twitter-harassment-trial-155312182.html
1079715234	20230111	202301	2023	2023.0301											CAN	ALBERTA	CAN								0	190	190	19	4	-10.0	8	1	8	-0.79744816586922	0								4	Redcliff, Newfoundland, Canada	CA	CA05	12614	48.55	-53.4833	-572067	4	Redcliff, Newfoundland, Canada	CA	CA05	12614	48.55	-53.4833	-572067	20230111171500	https://www.reddeeradvocate.com/opinion/dawe-piper-family-brickyard/
1079715235	20230111	202301	2023	2023.0301											CAN	CANADA	CAN								0	190	190	19	4	-10.0	2	1	2	-0.79744816586922	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20230111171500	https://www.reddeeradvocate.com/opinion/dawe-piper-family-brickyard/
1079715236	20230111	202301	2023	2023.0301											CHE	SWISS	CHE								0	020	020	02	1	3.0	2	1	2	-2.44328097731239	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20230111171500	https://www.marketscreener.com/quote/stock/BAYER-AG-436063/news/Factbox-Activist-investor-Bluebell-s-offensive-against-European-giants-heats-up-42712710/
1079715237	20230111	202301	2023	2023.0301											CHE	SWISS	CHE								0	190	190	19	4	-10.0	2	1	2	-2.44328097731239	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20230111171500	https://www.marketscreener.com/quote/stock/BAYER-AG-436063/news/Factbox-Activist-investor-Bluebell-s-offensive-against-European-giants-heats-up-42712710/
1079715238	20230111	202301	2023	2023.0301											CHE	SWISS	CHE								0	190	190	19	4	-10.0	8	1	8	-2.44328097731239	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20230111171500	https://www.marketscreener.com/quote/stock/BAYER-AG-436063/news/Factbox-Activist-investor-Bluebell-s-offensive-against-European-giants-heats-up-42712710/
1079715239	20230111	202301	2023	2023.0301											CHN	CHINA	CHN								0	043	043	04	1	2.8	2	1	2	0	0								1	China	CH	CH		35	105	CH	1	Thailand	TH	TH		15	100	TH	20230111171500	https://www.mirror.co.uk/travel/asia-middle-east/thailand-travel-rules-cause-confusion-28928547
1079715240	20230111	202301	2023	2023.0301											CHN	CHINA	CHN								0	043	043	04	1	2.8	2	1	2	0	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20230111171500	https://www.mirror.co.uk/travel/asia-middle-east/thailand-travel-rules-cause-confusion-28928547
1079715241	20230111	202301	2023	2023.0301											CHN	CHINA	CHN								0	051	051	05	1	3.4	2	1	2	0	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20230111171500	https://www.mirror.co.uk/travel/asia-middle-east/thailand-travel-rules-cause-confusion-28928547
1079715242	20230111	202301	2023	2023.0301											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-8.4415584415584	0								4	Tiruchi, Tamil Nadu, India	IN	IN25	17883	10.805	78.6856	-2113228	4	Tiruchi, Tamil Nadu, India	IN	IN25	17883	10.805	78.6856	-2113228	20230111171500	https://www.thehindu.com/news/cities/Tiruchirapalli/man-arrested-for-making-a-threat-call/article66366593.ece
1079715243	20230111	202301	2023	2023.0301											COP	DEPUTY						COP			1	043	043	04	1	2.8	1	1	1	-1.86567164179104	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230111171500	http://www.china.org.cn/world/Off_the_Wire/2023-01/12/content_85054839.htm
1079715244	20230111	202301	2023	2023.0301											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-9.86394557823133	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20230111171500	https://news.yahoo.com/police-identify-toronto-man-killed-164324314.html
1079715245	20230111	202301	2023	2023.0301											COP	POLICE						COP			0	060	060	06	2	6.0	10	1	10	-2.16606498194945	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20230111171500	https://www.dnaindia.com/india/report-mumbai-teen-steals-jewellery-from-home-with-boyfriend-to-celebrate-birthday-together-3016376
