1078633347	20221205	202212	2022	2022.9178	LEGLAB	PARLIAMENT						LEG	LAB		LEG	PARLIAMENT						LEG			1	120	120	12	3	-4.0	10	1	10	-2.46913580246914	4	Kegalle, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.2523	80.3436	-2223150	4	Kegalle, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.2523	80.3436	-2223150	4	Kegalle, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.2523	80.3436	-2223150	20230104004500	https://island.lk/prez-inquires-into-loss-making-sri-lankan-and-cpc-paying-bonuses/
1078633348	20221205	202212	2022	2022.9178	LEGLAB	PARLIAMENT						LEG	LAB		LKAOPP	SRI LANKA	LKA					OPP			1	050	050	05	1	3.5	1	1	1	-2.46913580246914	4	Kegalle, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.2523	80.3436	-2223150	4	Kegalle, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.2523	80.3436	-2223150	4	Kegalle, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.2523	80.3436	-2223150	20230104004500	https://island.lk/prez-inquires-into-loss-making-sri-lankan-and-cpc-paying-bonuses/
1078633349	20221205	202212	2022	2022.9178	LEGLAB	PARLIAMENT						LEG	LAB		OPP	OPPOSITION LEADER						OPP			1	050	050	05	1	3.5	45	1	45	-2.57843297903062	0								0								0								20230104004500	https://island.lk/pucsl-chairman-complains-of-intimidation/
1078633350	20221205	202212	2022	2022.9178	LEGLAB	PARLIAMENT						LEG	LAB		OPP	OPPOSITION LEADER						OPP			1	050	050	05	1	3.5	4	1	4	-2.46913580246914	4	Kegalle, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.2523	80.3436	-2223150	4	Kegalle, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.2523	80.3436	-2223150	4	Kegalle, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.2523	80.3436	-2223150	20230104004500	https://island.lk/prez-inquires-into-loss-making-sri-lankan-and-cpc-paying-bonuses/
1078633351	20221205	202212	2022	2022.9178	USA	INDIANAPOLIS	USA								USAHLH	INDIANAPOLIS	USA					HLH			1	1821	182	18	4	-9.0	8	1	8	-5.62347188264058	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20230104004500	https://www.kxly.com/i/indiana-medical-board-sets-doctors-hearing-in-abortion-case/
1078633352	20221205	202212	2022	2022.9178	USA	INDIANAPOLIS	USA								USAHLH	UNITED STATES	USA					HLH			1	1821	182	18	4	-9.0	2	1	2	-5.62347188264058	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	20230104004500	https://www.kxly.com/i/indiana-medical-board-sets-doctors-hearing-in-abortion-case/
1078633353	20221228	202212	2022	2022.9808	EDU	STUDENT						EDU			USA	PENNSYLVANIA	USA								1	174	174	17	4	-5.0	1	1	1	-3.14585319351764	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230104004500	https://localnews8.com/news/crime-tracker/2023/01/03/idaho-slayings-suspect-waives-right-to-fight-extradition/
1078633354	20221228	202212	2022	2022.9808	EDU	STUDENT						EDU			USA	PENNSYLVANIA	USA								1	174	174	17	4	-5.0	1	1	1	-3.14585319351764	3	Latah County, Idaho, United States	US	USID	ID057	47.1252	-117.001	395613	3	Latah County, Idaho, United States	US	USID		47.1252	-117.001	395613	3	Latah County, Idaho, United States	US	USID		47.1252	-117.001	395613	20230104004500	https://localnews8.com/news/crime-tracker/2023/01/03/idaho-slayings-suspect-waives-right-to-fight-extradition/
1078633355	20221228	202212	2022	2022.9808	GOV	GOVERNOR						GOV			USA	NEW MEXICO	USA								1	042	042	04	1	1.9	7	1	7	-3.26086956521739	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20230104004500	https://www.santafenewmexican.com/news/local_news/lujan-grisham-travels-to-d-c-for-knee-replacement-surgery/article_726ea818-8bb6-11ed-8fb2-0f5fae283d35.html
1078633356	20221228	202212	2022	2022.9808	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	173	173	17	4	-5.0	2	1	2	-3.14585319351764	2	Idaho, United States	US	USID		44.2394	-114.51	ID	3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20230104004500	https://localnews8.com/news/crime-tracker/2023/01/03/idaho-slayings-suspect-waives-right-to-fight-extradition/
1078633357	20221228	202212	2022	2022.9808	USA	NEW MEXICO	USA								GOV	GOVERNOR						GOV			1	043	043	04	1	2.8	7	1	7	-3.26086956521739	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20230104004500	https://www.santafenewmexican.com/news/local_news/lujan-grisham-travels-to-d-c-for-knee-replacement-surgery/article_726ea818-8bb6-11ed-8fb2-0f5fae283d35.html
1078633358	20221228	202212	2022	2022.9808	VEN	CARACAS	VEN								GOV	INTERIM GOVERNMENT						GOV			0	010	010	01	1	0.0	2	1	2	-2.05696202531646	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20230104004500	https://www.france24.com/en/live-news/20230103-us-says-venezuela-s-maduro-still-illegitimate-after-opposition-government-disbanded
1078633359	20230103	202301	2023	2023.0082	IRL	IRELAND	IRL																		1	017	017	01	1	0.0	8	1	8	-0.74626865671641	4	Dundalk, Louth, Ireland	EI	EI19	18297	54	-6.41667	-1502588	0								4	Dundalk, Louth, Ireland	EI	EI19	18297	54	-6.41667	-1502588	20230104004500	http://www.dundalkleader.com/2023/01/04/dundalk-remembers-yosuke-five-years-on/
1078633360	20230103	202301	2023	2023.0082	IRL	IRELAND	IRL								HLH	HOSPITAL						HLH			1	010	010	01	1	0.0	2	1	2	-2.26628895184136	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20230104004500	https://www.rte.ie/news/2023/0104/1344761-hse-heath/
1078633361	20230104	202301	2023	2023.0110											BLZ	BELIZE	BLZ								1	036	036	03	1	4.0	10	1	10	-3.8	0								1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20230104004500	https://www.yahoo.com/lifestyle/bride-misses-her-own-wedding-170443647.html
1078633362	20230104	202301	2023	2023.0110											BRA	BRAZIL	BRA								1	042	042	04	1	1.9	5	1	5	6.45161290322579	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20230104004500	https://www.usatoday.com/videos/news/nation/2023/01/03/pel-resting-brazilian-city-he-made-famous/10984996002/
1078633363	20230104	202301	2023	2023.0110											BUS	AIRLINE						BUS			1	020	020	02	1	3.0	2	1	2	-1.86335403726708	0								4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	20230104004500	https://www.castanet.net/news/Kelowna/404379/Kelowna-s-airport-still-dealing-with-backlog-of-lost-baggage
1078633364	20230104	202301	2023	2023.0110											BUS	COMPANY						BUS			0	030	030	03	1	4.0	10	1	10	-4.29936305732484	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20230104004500	https://www.washingtontimes.com/news/2023/jan/3/twitter-files-reveal-pressure-mark-warner-work-fed/
1078633365	20230104	202301	2023	2023.0110											BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	1.63934426229508	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230104004500	https://www.businesswire.com/news/home/20230103005789/en/Delta-Apparel-Inc.-to-Present-at-ICR-Conference-2023
1078633366	20230104	202301	2023	2023.0110											BUS	COMPANY						BUS			1	060	060	06	2	6.0	4	1	4	-1.1090573012939	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20230104004500	http://www.castanet.net/edition/news-story-404380-6-.htm
1078633367	20230104	202301	2023	2023.0110											BUS	COMPANY						BUS			0	071	071	07	2	7.4	10	1	10	-2.73775216138328	0								3	Collegeville, Pennsylvania, United States	US	USPA	PA091	40.1857	-75.4516	1213953	3	Collegeville, Pennsylvania, United States	US	USPA	PA091	40.1857	-75.4516	1213953	20230104004500	https://www.northcentralpa.com/news/convicted-murderer-found-guilty-for-fraudulent-canine-cancer-curing-drug-scheme/article_0c064872-8b86-11ed-b943-371c68500e0f.html
1078633368	20230104	202301	2023	2023.0110											BUS	COMPANY						BUS			1	071	071	07	2	7.4	4	1	4	-1.1090573012939	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20230104004500	http://www.castanet.net/edition/news-story-404380-6-.htm
1078633369	20230104	202301	2023	2023.0110											CHN	CHINESE	CHN								0	040	040	04	1	1.0	1	1	1	6.5947242206235	0								4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	20230104004500	https://www.caribbeanherald.com/news/273308692/chinese-vp-attends-inauguration-ceremony-of-new-brazilian-president
1078633370	20230104	202301	2023	2023.0110											CHN	CHINA	CHN								0	040	040	04	1	1.0	3	1	3	6.5947242206235	0								1	China	CH	CH		35	105	CH	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	20230104004500	https://www.caribbeanherald.com/news/273308692/chinese-vp-attends-inauguration-ceremony-of-new-brazilian-president
1078633371	20230104	202301	2023	2023.0110											CHN	CHINESE	CHN								0	040	040	04	1	1.0	6	1	6	6.5947242206235	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230104004500	https://www.caribbeanherald.com/news/273308692/chinese-vp-attends-inauguration-ceremony-of-new-brazilian-president
1078633372	20230104	202301	2023	2023.0110											CHN	CHINA	CHN								1	043	043	04	1	2.8	1	1	1	-1.11731843575419	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20230104004500	https://thediplomat.com/2023/01/philippines-marcos-jr-heads-to-china-amid-sea-disputes/
1078633373	20230104	202301	2023	2023.0110											CHN	CHINA	CHN								1	043	043	04	1	2.8	1	1	1	-1.11731843575419	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20230104004500	https://thediplomat.com/2023/01/philippines-marcos-jr-heads-to-china-amid-sea-disputes/
1078633374	20230104	202301	2023	2023.0110											COP	POLICE						COP			0	020	020	02	1	3.0	10	1	10	-1.89732142857143	0								3	Bargersville, Indiana, United States	US	USIN	IN081	39.5209	-86.1678	430487	3	Bargersville, Indiana, United States	US	USIN	IN081	39.5209	-86.1678	430487	20230104004500	https://dailyjournal.net/2023/01/03/local-police-adapt-to-new-statewide-pursuit-policy/
1078633375	20230104	202301	2023	2023.0110											COP	POLICE						COP			1	112	112	11	3	-2.0	20	1	20	-12.6260504201681	0								0								0								20230104004500	https://1430kasi.iheart.com/content/2023-01-03-ankeny-police-trying-to-identify-robbery-suspect/
1078633376	20230104	202301	2023	2023.0110											COP	DEPUTY						COP			1	173	173	17	4	-5.0	2	1	2	-12.565445026178	0								3	Cobb County, Georgia, United States	US	USGA		33.9334	-84.5666	1686112	3	Cobb County, Georgia, United States	US	USGA		33.9334	-84.5666	1686112	20230104004500	https://news.yahoo.com/georgia-police-arrest-alleged-deputy-220401078.html
1078633377	20230104	202301	2023	2023.0110											COP	POLICE						COP			1	190	190	19	4	-10.0	10	1	10	-5.84415584415584	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20230104004500	https://www.fox5dc.com/news/northwest-shooting-leaves-1-man-dead-8-year-old-and-2-others-injured
1078633378	20230104	202301	2023	2023.0110											CUB	CUBA	CUB								1	036	036	03	1	4.0	10	1	10	7.23981900452489	0								4	Bay Of Pigs, Matanzas, Cuba	CU	CU03	14751	22.18	-81.1664	-1618230	4	Bay Of Pigs, Matanzas, Cuba	CU	CU03	14751	22.18	-81.1664	-1618230	20230104004500	https://sippican.theweektoday.com/article/learn-about-visiting-cuba-sippican-lands-trust/61609
1078633379	20230104	202301	2023	2023.0110											CUB	CUBA	CUB								1	036	036	03	1	4.0	5	1	5	7.23981900452489	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20230104004500	https://sippican.theweektoday.com/article/learn-about-visiting-cuba-sippican-lands-trust/61609
1078633380	20230104	202301	2023	2023.0110											CUB	HAVANA	CUB								1	042	042	04	1	1.9	5	1	5	7.23981900452489	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20230104004500	https://sippican.theweektoday.com/article/learn-about-visiting-cuba-sippican-lands-trust/61609
1078633381	20230104	202301	2023	2023.0110											CUB	CUBA	CUB								1	043	043	04	1	2.8	2	1	2	7.23981900452489	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20230104004500	https://sippican.theweektoday.com/article/learn-about-visiting-cuba-sippican-lands-trust/61609
1078633382	20230104	202301	2023	2023.0110											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	5	1	5	1.86915887850467	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230104004500	https://www.corvallisadvocate.com/2023/government-meetings-january-3-january-10/
1078633383	20230104	202301	2023	2023.0110											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	6	1	3	1.36518771331058	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230104004500	https://www.usatoday.com/story/entertainment/celebrities/2023/01/03/harry-melling-harry-potter-actor-support-for-trans-community-jk-rowling/10984088002/
1078633384	20230104	202301	2023	2023.0110											CVL	CIVILIAN						CVL			1	110	110	11	3	-2.0	2	1	2	-6.55021834061136	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20230104004500	https://www.usatoday.com/story/news/nation/2023/01/03/ukrainian-military-says-intercepted-dozens-drones-live-updates/10983688002/
1078633385	20230104	202301	2023	2023.0110											CVL	CIVILIAN						CVL			1	110	110	11	3	-2.0	1	1	1	-6.55021834061136	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230104004500	https://www.usatoday.com/story/news/nation/2023/01/03/ukrainian-military-says-intercepted-dozens-drones-live-updates/10983688002/
1078633386	20230104	202301	2023	2023.0110											DEUBUS	GERMANY	DEU					BUS			1	036	036	03	1	4.0	2	1	2	1.31233595800525	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20230104004500	https://www.autoblog.com/2023/01/03/vw-id7-electric-car-previewed/
1078633387	20230104	202301	2023	2023.0110											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	20	1	10	1.99146514935989	0								0								0								20230104004500	https://cumberlink.com/news/local/education/cumberland-perry-vo-tech-center-seeks-approval-for-23-5-million-expansion-project/article_9b0f8292-86d9-11ed-9616-8b6df5acf6ce.html
1078633388	20230104	202301	2023	2023.0110											EDU	ECONOMIST						EDU			1	042	042	04	1	1.9	10	1	10	-5.91073582629674	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20230104004500	https://thedailyrecord.com/2023/01/03/children-care-disruptions-continue-to-plague-parents/
1078633389	20230104	202301	2023	2023.0110											EDUCVL	SCHOOL						EDU	CVL		1	036	036	03	1	4.0	10	1	10	2.5	0								0								0								20230104004500	https://www.mi-reporter.com/news/northwest-yeshiva-high-school-to-host-winter-open-house-on-jan-18/
1078633390	20230104	202301	2023	2023.0110											FRA	FRANCE	FRA								1	020	020	02	1	3.0	4	1	4	-3.23383084577114	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20230104004500	https://www.france24.com/en/live-news/20230103-french-prosecutors-seek-fraud-trial-for-former-spy-chief
1078633391	20230104	202301	2023	2023.0110											GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	6	1	6	1.08991825613079	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230104004500	https://www.aol.com/ukraine-count-uk-support-2023-160535668.html
1078633392	20230104	202301	2023	2023.0110											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	20	1	10	-4.81927710843373	0								4	Gatwick, Surrey, United Kingdom	UK	UKN7	40133	51.1667	-0.183333	-2596850	4	Gatwick, Surrey, United Kingdom	UK	UKN7	40133	51.1667	-0.183333	-2596850	20230104004500	https://www.bbc.com/news/business-64143949
1078633393	20230104	202301	2023	2023.0110											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	1.31578947368421	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230104004500	https://www.fandompost.com/2023/01/03/a-certain-magical-index-vol-26-9781975347451/
1078633394	20230104	202301	2023	2023.0110											GBR	BRITAIN	GBR								0	100	100	10	3	-5.0	2	1	2	1.69491525423729	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230104004500	https://www.modernghana.com/news/1204102/uk-mauritius-open-talks-on-sovereignty-of-dispute.html
1078633395	20230104	202301	2023	2023.0110											GBR	UNITED KINGDOM	GBR								1	112	112	11	3	-2.0	4	1	4	-6.70194003527337	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230104004500	https://www.chathamthisweek.com:443/opinion/letters/letters-to-the-editor-693
1078633396	20230104	202301	2023	2023.0110											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	4	1	4	-6.70194003527337	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230104004500	https://www.chathamthisweek.com:443/opinion/letters/letters-to-the-editor-693
1078633397	20230104	202301	2023	2023.0110											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	6	2	6	-2.07852193995381	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20230104004500	https://www.kimberleybulletin.com/news/wastewater-off-flights-from-china-to-vancouver-will-soon-be-tested-for-covid-19/
1078633398	20230104	202301	2023	2023.0110											GOV	KING						GOV			1	020	020	02	1	3.0	5	1	5	0	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20230104004500	https://k945.com/starbucks-set-to-return-to-shreveports-west-side/
1078633399	20230104	202301	2023	2023.0110											GOV	MAYOR						GOV			1	031	031	03	1	5.2	6	1	6	-3.85321100917431	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230104004500	https://infotel.ca/newsitem/us-people-jeremy-renner/cp1185865410
1078633400	20230104	202301	2023	2023.0110											GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	10	1	10	-0.36873156342183	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20230104004500	https://island.lk/pope-francis-and-december-saga/
1078633401	20230104	202301	2023	2023.0110											GOV	CABINET						GOV			1	036	036	03	1	4.0	5	1	5	-2.26628895184136	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20230104004500	https://www.rte.ie/news/2023/0104/1344761-hse-heath/
1078633402	20230104	202301	2023	2023.0110											GOV	ADMINISTRATION						GOV			0	040	040	04	1	1.0	8	1	8	-2.65095729013255	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20230104004500	https://island.lk/new-diplomatic-postings-current-priorities-and-challenges/
1078633403	20230104	202301	2023	2023.0110											GOV	FOREIGN AFFAIRS MINIST						GOV			1	040	040	04	1	1.0	3	1	3	-2.65095729013255	0								4	Kegalle, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.2523	80.3436	-2223150	4	Kegalle, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.2523	80.3436	-2223150	20230104004500	https://island.lk/new-diplomatic-postings-current-priorities-and-challenges/
1078633404	20230104	202301	2023	2023.0110											GOV	FOREIGN SECRETARY						GOV			0	040	040	04	1	1.0	6	1	6	-2.65095729013255	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20230104004500	https://island.lk/new-diplomatic-postings-current-priorities-and-challenges/
1078633405	20230104	202301	2023	2023.0110											GOV	GOVERNMENT						GOV			1	046	046	04	1	7.0	10	1	10	-2.72727272727273	0								1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20230104004500	https://www.jamaicantimes.com/news/273309640/colombias-eln-rebels-say-they-have-not-agreed-to-ceasefire
1078633406	20230104	202301	2023	2023.0110											GOV	PLANNING COMMISSION						GOV			0	046	046	04	1	7.0	5	1	5	1.86915887850467	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230104004500	https://www.corvallisadvocate.com/2023/government-meetings-january-3-january-10/
