1079056391	20220106	202201	2022	2022.0164	PTY	POLITICIAN									RUS	RUSSIAN	RUS								1	040	040	04	1	1.0	2	1	2	-3.6938139741878	4	Rovno, Novgorodskaya Oblast', Russia	RS	RS52	25106	57.5667	31.05	-2993302	4	Rovno, Novgorodskaya Oblast', Russia	RS	RS52	25106	57.5667	31.05	-2993302	4	Rovno, Novgorodskaya Oblast', Russia	RS	RS52	25106	57.5667	31.05	-2993302	20230106204500	https://www.yourdemocracy.net.au/drupal/node/46683
1079056392	20220106	202201	2022	2022.0164	RUS	RUSSIAN	RUS								PTY	POLITICIAN									1	040	040	04	1	1.0	10	1	10	-3.6938139741878	4	Rovno, Novgorodskaya Oblast', Russia	RS	RS52	25106	57.5667	31.05	-2993302	4	Rovno, Novgorodskaya Oblast', Russia	RS	RS52	25106	57.5667	31.05	-2993302	4	Rovno, Novgorodskaya Oblast', Russia	RS	RS52	25106	57.5667	31.05	-2993302	20230106204500	https://www.yourdemocracy.net.au/drupal/node/46683
1079056393	20220106	202201	2022	2022.0164	RUS	RUSSIAN	RUS								UKR	CHERNOBYL	UKR								1	150	150	15	4	-7.2	5	1	5	-3.6938139741878	4	Rovno, Novgorodskaya Oblast', Russia	RS	RS52	25106	57.5667	31.05	-2993302	4	Kirovograd, Kirovohrads'ka Oblast', Ukraine	UP	UP10	28552	48.5132	32.2597	-1041993	4	Rovno, Novgorodskaya Oblast', Russia	RS	RS52	25106	57.5667	31.05	-2993302	20230106204500	https://www.yourdemocracy.net.au/drupal/node/46683
1079056394	20220106	202201	2022	2022.0164	TUR	ANKARA	TUR								UIS	THE INTERNATIONAL COMMUNITY						UIS			1	020	020	02	1	3.0	10	1	10	-0.70323488045007	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230106204500	https://greekreporter.com/2023/01/06/us-adopts-turkey-preferred-spelling-turkiye/
1079056395	20220106	202201	2022	2022.0164	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	2	1	2	-3.75	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230106204500	https://exclaim.ca/film/article/bam_margera_was_basically_pronounced_dead_during_covid_hospitalization
1079056396	20220106	202201	2022	2022.0164	USA	UNITED STATES	USA								LEG	LEGISLATURE						LEG			1	110	110	11	3	-2.0	2	1	2	-3.8917089678511	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Reedy Creek, Florida, United States	US	USFL		30.9691	-87.3691	112830	20230106204500	http://www.orlandosentinel.com/politics/os-ne-disney-desantis-reedy-creek-law-20230106-pocf3klzxbblxiawnsdl6vwf2m-story.html
1079056397	20221207	202212	2022	2022.9233	DNK	DANE	DNK								USA	FLORIDA	USA								1	0831	083	08	2	5.0	16	1	8	-2.26720647773279	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230106204500	http://www.orlandosentinel.com/politics/os-ne-mass-exodus-desantis-state-workers-20230106-sexejp5aabezdexuejpr3evlqm-story.html
1079056398	20221207	202212	2022	2022.9233	GOV	PRESIDENT						GOV			LAB	EMPLOYEE						LAB			1	071	071	07	2	7.4	10	1	10	-3.05343511450382	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230106204500	https://www.devdiscourse.com/article/law-order/2311211-wisconsin-governor-plans-to-ban-tiktok-from-state-government-owned-devices
1079056399	20221230	202212	2022	2022.9863											USA	MINNESOTA	USA								1	036	036	03	1	4.0	4	1	4	2.1978021978022	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	3	Bloomington, Minnesota, United States	US	USMN	MN053	44.8408	-93.2983	640278	20230106204500	https://www.hometownsource.com/sun_current/free/republican-party-chair-to-speak-in-bloomington/article_555f17e8-8ba3-11ed-8b61-d7fe0c03db3d.html
1079056400	20221230	202212	2022	2022.9863	USA	MINNESOTA	USA																		1	036	036	03	1	4.0	10	1	10	2.1978021978022	3	Mendota Heights, Minnesota, United States	US	USMN	MN037	44.8836	-93.1383	647763	0								3	Mendota Heights, Minnesota, United States	US	USMN		44.8836	-93.1383	647763	20230106204500	https://www.hometownsource.com/sun_current/free/republican-party-chair-to-speak-in-bloomington/article_555f17e8-8ba3-11ed-8b61-d7fe0c03db3d.html
1079056401	20221230	202212	2022	2022.9863	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	036	036	03	1	4.0	4	1	4	-3.05343511450382	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230106204500	https://www.devdiscourse.com/article/law-order/2311211-wisconsin-governor-plans-to-ban-tiktok-from-state-government-owned-devices
1079056402	20221230	202212	2022	2022.9863	USA	UNITED STATES	USA								CHN	CHINESE	CHN								1	100	100	10	3	-5.0	4	1	4	-3.05343511450382	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230106204500	https://www.devdiscourse.com/article/law-order/2311211-wisconsin-governor-plans-to-ban-tiktok-from-state-government-owned-devices
1079056403	20230105	202301	2023	2023.0137	AFGINSTAL	TALIBAN	AFG	TAL				INS													1	011	011	01	1	-0.1	1	1	1	-6.15384615384615	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	0								4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20230106204500	https://www.thedailystar.net/news/world/europe/news/book-triggers-condemnation-3214491
1079056404	20230105	202301	2023	2023.0137	AFGINSTAL	TALIBAN	AFG	TAL				INS			GBR	UNITED KINGDOM	GBR								1	011	011	01	1	-0.1	4	1	4	-6.15384615384615	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20230106204500	https://www.thedailystar.net/news/world/europe/news/book-triggers-condemnation-3214491
1079056405	20230105	202301	2023	2023.0137	BHS	BAHAMIAN	BHS								BUS	BANK						BUS			1	010	010	01	1	0.0	8	1	8	1.89732142857142	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20230106204500	http://www.tribune242.com/news/2023/jan/06/investment-bank-targets-150m-pipeline-raises/
1079056406	20230105	202301	2023	2023.0137	MED	COMMENTATOR						MED													1	011	011	01	1	-0.1	1	1	1	-6.15384615384615	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20230106204500	https://www.thedailystar.net/news/world/europe/news/book-triggers-condemnation-3214491
1079056407	20230105	202301	2023	2023.0137	MED	MEDIA						MED			ELI	ACTOR						ELI			1	051	051	05	1	3.4	6	1	6	2.16110019646366	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20230106204500	https://comicbook.com/tv-shows/news/netflix-shows-support-for-stranger-things-star-after-coming-out-noah-schnapp-gay-lgbtq/
1079056408	20230105	202301	2023	2023.0137	MED	COMMENTATOR						MED			GBR	UNITED KINGDOM	GBR								1	011	011	01	1	-0.1	2	1	2	-6.15384615384615	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20230106204500	https://www.thedailystar.net/news/world/europe/news/book-triggers-condemnation-3214491
1079056409	20230105	202301	2023	2023.0137	MED	MEDIA						MED			GBR	UNITED KINGDOM	GBR								1	111	111	11	3	-2.0	2	1	2	-6.15384615384615	1	Afghanistan	AF	AF		33	66	AF	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	1	Afghanistan	AF	AF		33	66	AF	20230106204500	https://www.thedailystar.net/news/world/europe/news/book-triggers-condemnation-3214491
1079056410	20230105	202301	2023	2023.0137	MED	MEDIA						MED			GOV	PRINCE						GOV			1	111	111	11	3	-2.0	3	1	3	-6.15384615384615	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20230106204500	https://www.thedailystar.net/news/world/europe/news/book-triggers-condemnation-3214491
1079056411	20230105	202301	2023	2023.0137	USA	UNITED STATES	USA								ELI	ACTOR						ELI			1	051	051	05	1	3.4	4	1	4	2.16110019646366	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20230106204500	https://comicbook.com/tv-shows/news/netflix-shows-support-for-stranger-things-star-after-coming-out-noah-schnapp-gay-lgbtq/
1079056412	20230106	202301	2023	2023.0164											AGR	FARMER						AGR			1	036	036	03	1	4.0	10	1	10	1.18343195266272	0								4	Burns Lake, British Columbia, Canada	CA	CA02	154724	54.2167	-125.767	-561869	4	Burns Lake, British Columbia, Canada	CA	CA02	154724	54.2167	-125.767	-561869	20230106204500	https://www.wltribune.com/news/farmers-develop-their-ground-game-with-upcoming-bc-forage-council-workshops/
1079056413	20230106	202301	2023	2023.0164											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	1	0.75187969924813	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	1	Afghanistan	AF	AF		33	66	AF	20230106204500	https://www.9news.com.au/national/travel-advice-how-woman-visited-over-150-countries-before-age-of-30-travellers-century-club-exclusive/8f2e593a-3e14-4b29-9b6d-2a660ab62368
1079056414	20230106	202301	2023	2023.0164											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	1	1	1	0.75187969924813	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	1	Antarctica	AY	AY		-85.6221	32.3438	AY	20230106204500	https://www.9news.com.au/national/travel-advice-how-woman-visited-over-150-countries-before-age-of-30-travellers-century-club-exclusive/8f2e593a-3e14-4b29-9b6d-2a660ab62368
1079056415	20230106	202301	2023	2023.0164											AUSHLH	ADELAIDE	AUS					HLH			1	042	042	04	1	1.9	6	1	6	-5.625	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20230106204500	https://www.miragenews.com/serious-crash-incident-at-elizabeth-downs-925346/
1079056416	20230106	202301	2023	2023.0164											BUS	EMPLOYER						BUS			0	030	030	03	1	4.0	10	1	10	-1.16731517509727	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20230106204500	https://www.bondbuyer.com/news/chicago-sends-promised-supplemental-payment-to-pension-funds
1079056417	20230106	202301	2023	2023.0164											BUS	EMPLOYER						BUS			0	070	070	07	2	7.0	10	1	10	-1.16731517509727	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20230106204500	https://www.bondbuyer.com/news/chicago-sends-promised-supplemental-payment-to-pension-funds
1079056418	20230106	202301	2023	2023.0164											CHN	HUNAN	CHN								1	020	020	02	1	3.0	5	1	5	6.15384615384616	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230106204500	https://www.gazette-news.co.uk/news/23234783.chinese-new-year-interview-origin/
1079056419	20230106	202301	2023	2023.0164											CHR	CHRISTIAN				CHR					1	046	046	04	1	7.0	3	1	3	5.04201680672269	0								3	Marshall University, West Virginia, United States	US	USWV		38.4232	-82.4308	1542797	3	Marshall University, West Virginia, United States	US	USWV		38.4232	-82.4308	1542797	20230106204500	https://www.foxnews.com/us/west-virginia-appoints-new-state-health-officer-commissioner
1079056420	20230106	202301	2023	2023.0164											CHRDOX	ORTHODOX CHRISTIAN				CHR	DOX				0	043	043	04	1	2.8	4	1	4	-6.06060606060606	0								4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Gracanica, Opstina Gracanica, Kosovo	KV	KV31	47631	42.6011	21.1958	-82006	20230106204500	https://en.haberler.com/2-serbians-shot-in-kosovo-on-orthodox-christmas-1798223/
1079056421	20230106	202301	2023	2023.0164											COP	POLICE						COP			0	043	043	04	1	2.8	5	1	5	-5.91939546599496	0								3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	20230106204500	https://www.tennessean.com/story/news/crime/2023/01/06/mark-capps-nashville-what-we-know-after-fatal-police-shooting/69784111007/
1079056422	20230106	202301	2023	2023.0164											COP	PRISON						COP			0	112	112	11	3	-2.0	6	1	6	-7.95454545454546	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20230106204500	https://www.montgomeryadvertiser.com/story/news/crime/2023/01/06/35-year-old-adrain-kimbrough-dead-in-assault-at-north-alabama-prison/69785233007/
1079056423	20230106	202301	2023	2023.0164											COP	PRISON						COP			1	112	112	11	3	-2.0	4	1	4	-9.60451977401131	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20230106204500	https://www.seacoastonline.com/story/news/local/2023/01/06/stephanie-girard-fatal-car-crash-driver-seabrook-nh-sentenced-fatal-crash-jail-sentence/69784731007/
1079056424	20230106	202301	2023	2023.0164											COP	PRISON						COP			1	173	173	17	4	-5.0	4	1	4	-9.60451977401131	0								3	Brentwood, New Hampshire, United States	US	USNH	NH015	42.9787	-71.0728	865778	3	Brentwood, New Hampshire, United States	US	USNH	NH015	42.9787	-71.0728	865778	20230106204500	https://www.seacoastonline.com/story/news/local/2023/01/06/stephanie-girard-fatal-car-crash-driver-seabrook-nh-sentenced-fatal-crash-jail-sentence/69784731007/
1079056425	20230106	202301	2023	2023.0164											COP	POLICE						COP			0	190	190	19	4	-10.0	15	5	15	-5.99250936329588	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20230106204500	https://kansaspublicradio.org/npr-news/npr-news/2023-01-06/biden-honors-police-officers-and-election-workers-2-years-after-the-capitol-attack
1079056426	20230106	202301	2023	2023.0164											CVL	CIVILIAN						CVL			0	015	015	01	1	0.0	2	1	2	-8.41708542713568	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20230106204500	https://www.washingtonexaminer.com/policy/defense-national-security/documents-show-centcom-knew-civilians-killed
1079056427	20230106	202301	2023	2023.0164											CVL	CIVILIAN						CVL			0	015	015	01	1	0.0	1	1	1	-8.41708542713568	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230106204500	https://www.washingtonexaminer.com/policy/defense-national-security/documents-show-centcom-knew-civilians-killed
1079056428	20230106	202301	2023	2023.0164											CVL	CIVILIAN						CVL			0	015	015	01	1	0.0	2	1	2	-8.41708542713568	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230106204500	https://www.washingtonexaminer.com/policy/defense-national-security/documents-show-centcom-knew-civilians-killed
1079056429	20230106	202301	2023	2023.0164											CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	4	1	4	-4.59770114942529	0								4	Angat, Bulacan, Philippines	RP	RP13	24221	14.9285	121.03	-2408522	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230106204500	https://www.manilatimes.net/2023/01/07/news/regions/bulacan-dams-discharge-water/1873092
1079056430	20230106	202301	2023	2023.0164											CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	8	1	8	-2.92574107683001	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230106204500	https://www.manilatimes.net/2023/01/07/news/regions/feuding-tribes-told-to-stand-down/1873091
1079056431	20230106	202301	2023	2023.0164											CVL	TRAVELLER						CVL			0	040	040	04	1	1.0	4	1	4	0.75187969924813	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20230106204500	https://www.9news.com.au/national/travel-advice-how-woman-visited-over-150-countries-before-age-of-30-travellers-century-club-exclusive/8f2e593a-3e14-4b29-9b6d-2a660ab62368
1079056432	20230106	202301	2023	2023.0164											CVL	TRAVELLER						CVL			0	040	040	04	1	1.0	6	1	6	0.75187969924813	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	1	Afghanistan	AF	AF		33	66	AF	20230106204500	https://www.9news.com.au/national/travel-advice-how-woman-visited-over-150-countries-before-age-of-30-travellers-century-club-exclusive/8f2e593a-3e14-4b29-9b6d-2a660ab62368
1079056433	20230106	202301	2023	2023.0164											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	10	1	10	-0.43478260869566	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20230106204500	https://vocm.com/2023/01/06/lost-toy-scarlett/
1079056434	20230106	202301	2023	2023.0164											CVL	TRAVELLER						CVL			1	043	043	04	1	2.8	6	1	6	0.75187969924813	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20230106204500	https://www.9news.com.au/national/travel-advice-how-woman-visited-over-150-countries-before-age-of-30-travellers-century-club-exclusive/8f2e593a-3e14-4b29-9b6d-2a660ab62368
1079056435	20230106	202301	2023	2023.0164											CVL	NEIGHBORHOOD						CVL			0	190	190	19	4	-10.0	3	1	3	-3.16957210776545	0								3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	20230106204500	https://www.ksl.com/article/50552115/the-white-sedan-how-police-found-suspect-in-idaho-slayings
1079056436	20230106	202301	2023	2023.0164											ECU	ECUADOR	ECU								1	050	050	05	1	3.5	10	1	10	5.26315789473684	0								1	Ecuador	EC	EC		-2	-77.5	EC	1	Ecuador	EC	EC		-2	-77.5	EC	20230106204500	https://www.miragenews.com/minister-ng-begins-trade-talks-with-ecuador-925344/
1079056437	20230106	202301	2023	2023.0164											EDU	STUDENT						EDU			0	020	020	02	1	3.0	10	1	10	-1.57539384846211	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230106204500	http://www.orlandosentinel.com/opinion/scott-maxwell-commentary/os-op-florida-scrub-jay-nra-scott-maxwell-20230106-gnv5wihnqnfffdnliv2dd3z4ta-story.html
1079056438	20230106	202301	2023	2023.0164											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	6	1	6	-2.8322440087146	0								4	Carlow, Mecklenburg-Vorpommern, Germany	GM	GM12	40698	53.7667	10.9333	-1756321	4	Carlow, Mecklenburg-Vorpommern, Germany	GM	GM12	40698	53.7667	10.9333	-1756321	20230106204500	https://carlow-nationalist.ie/2023/01/06/enoch-burke-defies-suspension-to-return-to-wilsons-hospital-school-for-second-day/
1079056439	20230106	202301	2023	2023.0164											EDU	STUDENT						EDU			0	043	043	04	1	2.8	5	1	5	4.08525754884547	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20230106204500	https://menafn.com/1105394345/UAE-Harvard-Mentors-Guide-Students-In-Region-On-How-To-Prioritise-And-Tackle-Real-World-Issues
1079056440	20230106	202301	2023	2023.0164											EDU	COLLEGE						EDU			1	046	046	04	1	7.0	6	1	6	2.90322580645161	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20230106204500	https://www.manchesterjournal.com/arts_and_culture/musician-michael-wimberly-headlines-annual-mlk-event/article_e302d07a-8df7-11ed-80fc-6f870175ae17.html
1079056441	20230106	202301	2023	2023.0164											EDU	UNIVERSITY						EDU			1	046	046	04	1	7.0	3	1	3	-8.1081081081081	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230106204500	https://www.wbur.org/hereandnow/2023/01/06/state-of-far-right
