1082073118	20230127	202301	2023	2023.0740											AUS	AUSTRALIA	AUS								1	050	050	05	1	3.5	1	1	1	-1.39275766016713	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230127023000	https://www.sheppnews.com.au/world/new-fiji-govt-suspends-police-commissioner/
1082073119	20230127	202301	2023	2023.0740											AUS	AUSTRALIA	AUS								1	050	050	05	1	3.5	1	1	1	-1.39275766016713	0								1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20230127023000	https://www.sheppnews.com.au/world/new-fiji-govt-suspends-police-commissioner/
1082073120	20230127	202301	2023	2023.0740											AZE	BAKU	AZE								1	112	112	11	3	-2.0	5	1	5	-4.08986175115208	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20230127023000	https://www.mei.edu/publications/streets-border-irans-growing-paranoia-toward-azerbaijan
1082073121	20230127	202301	2023	2023.0740											AZE	BAKU	AZE								1	112	112	11	3	-2.0	1	1	1	-4.08986175115208	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20230127023000	https://www.mei.edu/publications/streets-border-irans-growing-paranoia-toward-azerbaijan
1082073122	20230127	202301	2023	2023.0740											AZE	BAKU	AZE								1	112	112	11	3	-2.0	4	1	4	-4.08986175115208	0								1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20230127023000	https://www.mei.edu/publications/streets-border-irans-growing-paranoia-toward-azerbaijan
1082073123	20230127	202301	2023	2023.0740											BRA	SAO PAULO	BRA								1	042	042	04	1	1.9	1	1	1	-4.88549618320611	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20230127023000	https://www.devdiscourse.com/article/headlines/2332975-latam-politics-today-brazils-lula-calls-on-french-president-to-attend-amazon-summit
1082073124	20230127	202301	2023	2023.0740											BUS	BANK						BUS			1	036	036	03	1	4.0	5	1	5	3.94973070017953	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20230127023000	https://dailyhive.com/vancouver/saving-money-moving-from-vancouver-to-bc-city
1082073125	20230127	202301	2023	2023.0740											BUS	BOSS						BUS			0	051	051	05	1	3.4	3	1	3	-4.29936305732484	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20230127023000	https://www.gadsdentimes.com/story/news/2023/01/26/michigan-family-seeks-answers-after-mans-death-in-alabama-jail/69841622007/
1082073126	20230127	202301	2023	2023.0740											CAN	CANADA	CAN								1	042	042	04	1	1.9	1	1	1	4.93562231759657	0								4	High River, Alberta, Canada	CA	CA01	12525	50.5833	-113.867	-566220	4	High River, Alberta, Canada	CA	CA01	12525	50.5833	-113.867	-566220	20230127023000	https://www.airdrieecho.com:443/entertainment/local-arts/footloose-in-the-foothills-line-dance-festival-coming-to-high-river
1082073127	20230127	202301	2023	2023.0740											CAN	CANADA	CAN								1	042	042	04	1	1.9	1	1	1	4.93562231759657	0								4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	20230127023000	https://www.airdrieecho.com:443/entertainment/local-arts/footloose-in-the-foothills-line-dance-festival-coming-to-high-river
1082073128	20230127	202301	2023	2023.0740											CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	-4.12698412698413	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20230127023000	https://www.thompsoncitizen.net/national-news/ceremony-for-quebec-mosque-attack-to-be-held-in-prayer-room-where-shooting-occurred-6440358
1082073129	20230127	202301	2023	2023.0740											CAN	CANADA	CAN								1	042	042	04	1	1.9	12	1	8	2.51141552511415	0								4	Swan River, Manitoba, Canada	CA	CA03	154724	52.1	-101.267	-574434	4	Swan River, Manitoba, Canada	CA	CA03	154724	52.1	-101.267	-574434	20230127023000	https://winnipeg.ctvnews.ca/rescued-dog-receiving-light-therapy-treatment-as-part-of-his-care-1.6248388
1082073130	20230127	202301	2023	2023.0740											CAN	VANCOUVER	CAN								1	051	051	05	1	3.4	40	3	40	1.9726058909795	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20230127023000	https://dailyhive.com/vancouver/vancouver-folk-music-festival-open-letter
1082073131	20230127	202301	2023	2023.0740											CAN	CANADA	CAN								1	052	052	05	1	3.5	2	1	2	4.86008836524301	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20230127023000	https://artdaily.com/news/153947/Kapwani-Kiwanga-to-represent-Canada-at-The-60th-International-Art-Exhibition-Of-La-Biennale-di-Venezia
1082073132	20230127	202301	2023	2023.0740											CAN	CANADA	CAN								0	052	052	05	1	3.5	4	1	4	1.76544766708701	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20230127023000	https://winnipeg.ctvnews.ca/motion-put-forward-to-potentially-regulate-hookah-lounges-in-winnipeg-1.6247932
1082073133	20230127	202301	2023	2023.0740											CAN	MANITOBA	CAN								1	080	080	08	2	5.0	10	1	10	1.54838709677419	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20230127023000	https://winnipeg.ctvnews.ca/canada-s-second-infant-safe-surrender-site-coming-to-rural-manitoba-fire-hall-1.6248122
1082073134	20230127	202301	2023	2023.0740											CHNBUS	CHINA	CHN					BUS			0	050	050	05	1	3.5	2	1	2	-0.43956043956044	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230127023000	https://www.thestar.com.my/metro/metro-news/2023/01/27/parking-frenzy
1082073135	20230127	202301	2023	2023.0740											COP	POLICE						COP			0	043	043	04	1	2.8	4	1	4	-5.96379126730565	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20230127023000	https://www.vnews.com/Unsealed-affidavit-reveals-alleged-motive-behind-2021-fatal-Orford-Shooting-49660206
1082073136	20230127	202301	2023	2023.0740											COP	POLICE						COP			0	043	043	04	1	2.8	6	1	6	-5.96379126730565	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20230127023000	https://www.vnews.com/Unsealed-affidavit-reveals-alleged-motive-behind-2021-fatal-Orford-Shooting-49660206
1082073137	20230127	202301	2023	2023.0740											COP	POLICE						COP			1	172	172	17	4	-5.0	10	1	10	-2.25	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20230127023000	https://www.fox29.com/news/son-of-top-philadelphia-police-union-official-charged-with-possessing-a-stolen-gun
1082073138	20230127	202301	2023	2023.0740											COP	PRISON						COP			0	173	173	17	4	-5.0	10	1	10	-8.8388214904679	0								4	Chiang Rai, Chiang Rai, Thailand	TH	TH03	26523	19.9086	99.8325	-3247118	4	Chiang Rai, Chiang Rai, Thailand	TH	TH03	26523	19.9086	99.8325	-3247118	20230127023000	https://japantoday.com/category/world/thai-activist-sentenced-to-28-years-for-online-posts-on-king
1082073139	20230127	202301	2023	2023.0740											COP	SECURITY FORCE						COP			0	190	190	19	4	-10.0	5	1	5	-8.10055865921788	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20230127023000	https://www.timesofisrael.com/fresh-rocket-alarms-blare-as-israeli-jets-bomb-gaza-in-retaliatory-strike/
1082073140	20230127	202301	2023	2023.0740											CVL	RESIDENTS						CVL			1	0353	035	03	1	7.0	10	1	10	0.84507042253521	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20230127023000	https://www.9news.com.au/national/nsw-expands-access-to-japanese-encephalitis-vaccine-as-mosquito-season-nears-peak/baa5c189-2498-4824-b6bb-80dd69cc52ce
1082073141	20230127	202301	2023	2023.0740											CVL	POPULATION						CVL			1	036	036	03	1	4.0	10	1	10	-1.54320987654321	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20230127023000	https://www.crainsdetroit.com/politics-policy/michigan-senate-approves-bills-cut-taxes
1082073142	20230127	202301	2023	2023.0740											CVL	TOURIST						CVL			0	043	043	04	1	2.8	10	1	10	2.48554913294797	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20230127023000	https://www.digitaljournal.com/pr/news/indian-visa-for-colombia-andorran-azerbaijan-barbados-and-belarus-citizens
1082073143	20230127	202301	2023	2023.0740											DEUMIL	GERMAN	DEU					MIL			0	050	050	05	1	3.5	3	1	3	-3.77461706783369	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230127023000	https://artdaily.com/news/153943/Nuance-is-difficult-when-it-involves-Nazis--a-museum-finds
1082073144	20230127	202301	2023	2023.0740											DOM	SANTO DOMINGO	DOM								1	036	036	03	1	4.0	10	1	10	-0.6993006993007	0								4	Dominicana, El Seí, Dominican Republic	DR	DR28	36994	18.6138	-69.15	-3350344	4	Dominicana, El Seí, Dominican Republic	DR	DR28	36994	18.6138	-69.15	-3350344	20230127023000	https://www.streetinsider.com/PRNewswire/THE+DOMINICAN+REPUBLIC+ANNOUNCES+UPDATED+WEBSITE+LINK+FOR+THE+CALCULATION+OF+THE+APPLICABLE+EXCHANGE+RATE+IN+ITS+OFFER+TO+PURCHASE+EXISTING+BONDS/21121873.html
1082073145	20230127	202301	2023	2023.0740											DZA	CONSTANTINE	DZA								1	042	042	04	1	1.9	5	1	5	1.48148148148148	0								0								0								20230127023000	https://www.kentreporter.com/news/kent-receives-2m-king-county-grant-to-buy-land-by-clark-lake-park/
1082073146	20230127	202301	2023	2023.0740											DZA	CONSTANTINE	DZA								1	043	043	04	1	2.8	10	1	10	-0.97592713077424	0								0								0								20230127023000	https://www.ign.com/articles/james-gunn-dcu-movies-series-titans-doom-patrol-lessons
1082073147	20230127	202301	2023	2023.0740											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	6	1	6	-0.39370078740158	0								3	Autauga County, Alabama, United States	US	USAL		32.5335	-86.65	161526	3	Autauga County, Alabama, United States	US	USAL		32.5335	-86.65	161526	20230127023000	https://www.annistonstar.com/the_daily_home/talladega-school-board-scheduled-to-take-hiring-vote-tuesday/article_7bc46e8c-9dd3-11ed-b72a-5703b403c84b.html
1082073148	20230127	202301	2023	2023.0740											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	4	1	4	-0.39370078740158	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20230127023000	https://www.annistonstar.com/the_daily_home/talladega-school-board-scheduled-to-take-hiring-vote-tuesday/article_7bc46e8c-9dd3-11ed-b72a-5703b403c84b.html
1082073149	20230127	202301	2023	2023.0740											EDU	UNIVERSITY						EDU			0	046	046	04	1	7.0	1	1	1	-1.70031880977684	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20230127023000	https://www.sandiegouniontribune.com/news/nation-world/story/2023-01-26/fda-to-ease-blood-donation-ban-on-gay-men-allow-monogamous-to-give
1082073150	20230127	202301	2023	2023.0740											EDU	UNIVERSITY						EDU			0	046	046	04	1	7.0	1	1	1	-1.70031880977684	0								3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	20230127023000	https://www.sandiegouniontribune.com/news/nation-world/story/2023-01-26/fda-to-ease-blood-donation-ban-on-gay-men-allow-monogamous-to-give
1082073151	20230127	202301	2023	2023.0740											EDU	UNIVERSITY						EDU			0	070	070	07	2	7.0	2	1	2	-1.70031880977684	0								3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	20230127023000	https://www.sandiegouniontribune.com/news/nation-world/story/2023-01-26/fda-to-ease-blood-donation-ban-on-gay-men-allow-monogamous-to-give
1082073152	20230127	202301	2023	2023.0740											FRA	FRANCE	FRA								1	036	036	03	1	4.0	10	1	10	0	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20230127023000	https://www.onenewspage.com/n/Australia/1zpjuxapos/France-will-leave-all-doors-open-to-sending.htm
1082073153	20230127	202301	2023	2023.0740											FRA	FRANCE	FRA								1	041	041	04	1	1.0	2	1	2	-4.88549618320611	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20230127023000	https://www.devdiscourse.com/article/headlines/2332975-latam-politics-today-brazils-lula-calls-on-french-president-to-attend-amazon-summit
1082073154	20230127	202301	2023	2023.0740											FRA	CHAMPAGNE	FRA								0	042	042	04	1	1.9	4	1	4	0	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20230127023000	https://www.usatoday.com/story/entertainment/music/2023/01/26/dean-daughtry-dies-atlanta-rhythm-section-keyboardist-co-founder/11128468002/
1082073155	20230127	202301	2023	2023.0740											FRA	CHAMPAGNE	FRA								0	042	042	04	1	1.9	1	1	1	0	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20230127023000	https://www.usatoday.com/story/entertainment/music/2023/01/26/dean-daughtry-dies-atlanta-rhythm-section-keyboardist-co-founder/11128468002/
1082073156	20230127	202301	2023	2023.0740											GBR	UNITED KINGDOM	GBR								0	030	030	03	1	4.0	4	1	4	-2.38907849829352	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230127023000	https://www.thisdaylive.com/index.php/2023/01/27/bielsa-lands-at-heathrow-ahead-of-everton-job/
1082073157	20230127	202301	2023	2023.0740											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	-2.38907849829352	0								4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	20230127023000	https://www.thisdaylive.com/index.php/2023/01/27/bielsa-lands-at-heathrow-ahead-of-everton-job/
1082073158	20230127	202301	2023	2023.0740											GBR	UNITED KINGDOM	GBR								0	1823	182	18	4	-10.0	4	1	4	-6.69934640522876	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230127023000	https://www.dailymail.co.uk/news/article-11681917/Met-Police-officer-faces-dismissal-asking-colleague-picture-decomposed-corpse.html
1082073159	20230127	202301	2023	2023.0740											GHA	GHANAIAN	GHA								0	042	042	04	1	1.9	2	1	2	-1.68181818181818	0								4	Kotoka International Airport, Ghana (general), Ghana	GH	GH00	190655	5.60419	-0.16738	-2074770	4	Kotoka International Airport, Ghana (general), Ghana	GH	GH00	190655	5.60419	-0.16738	-2074770	20230127023000	https://www.thisdaylive.com/index.php/2023/01/27/as-covid-19-protocol-continues-to-define-international-travel-from-nigeria/
1082073160	20230127	202301	2023	2023.0740											GHA	GHANAIAN	GHA								1	043	043	04	1	2.8	8	1	8	7.19424460431655	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20230127023000	https://www.aceshowbiz.com/news/view/00199667.html
1082073161	20230127	202301	2023	2023.0740											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	5	1	5	-3.54430379746836	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20230127023000	https://www.dailymaverick.co.za/article/2023-01-26-stephen-grootes-is-wrong-the-da-is-sharply-focused-on-solving-the-energy-crisis/
1082073162	20230127	202301	2023	2023.0740											GOV	MINIST						GOV			0	040	040	04	1	1.0	10	1	10	4.25531914893617	0								1	Cameroon	CM	CM		6	12	CM	1	Cameroon	CM	CM		6	12	CM	20230127023000	https://www.thisdaylive.com/index.php/2023/01/27/foundation-donates-n500m-to-obasanjos-library/
1082073163	20230127	202301	2023	2023.0740											GOV	UNDERSECRETARY						GOV			0	046	046	04	1	7.0	20	1	20	-0.823657105385141	0								4	Nuevo Leon, Chiapas, Mexico	MX	MX05	19705	16.4667	-93.2556	6255279	4	Nuevo Leon, Chiapas, Mexico	MX	MX05	19705	16.4667	-93.2556	6255279	20230127023000	https://www.torquenews.com/11826/tesla-hasn-t-reached-deal-build-factory-mexico-confirms-government-official
