1082364543	20230129	202301	2023	2023.0795											CHLGOV	CHILE	CHL					GOV			0	036	036	03	1	4.0	2	1	2	-0.28943560057887	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Grupo, Antofagasta, Chile	CI	CI03	12932	-25.2833	-69.6167	-883513	20230129051500	https://www.malaymail.com/news/world/2023/01/29/germanys-scholz-heads-next-to-chile-brazil-on-latin-america-tour/52430
1082364544	20230129	202301	2023	2023.0795											CHLGOV	CHILE	CHL					GOV			0	036	036	03	1	4.0	2	1	2	-0.28943560057887	0								4	Grupo, Antofagasta, Chile	CI	CI03	12932	-25.2833	-69.6167	-883513	4	Grupo, Antofagasta, Chile	CI	CI03	12932	-25.2833	-69.6167	-883513	20230129051500	https://www.malaymail.com/news/world/2023/01/29/germanys-scholz-heads-next-to-chile-brazil-on-latin-america-tour/52430
1082364545	20230129	202301	2023	2023.0795											CHLGOV	CHILEAN	CHL					GOV			0	040	040	04	1	1.0	6	1	6	-0.28943560057887	0								4	Grupo, Antofagasta, Chile	CI	CI03	12932	-25.2833	-69.6167	-883513	4	Grupo, Antofagasta, Chile	CI	CI03	12932	-25.2833	-69.6167	-883513	20230129051500	https://www.malaymail.com/news/world/2023/01/29/germanys-scholz-heads-next-to-chile-brazil-on-latin-america-tour/52430
1082364546	20230129	202301	2023	2023.0795											COP	POLICE						COP			0	012	012	01	1	-0.4	5	1	5	-4.6875	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20230129051500	https://www.snl24.com/dailysun/news/cops-confiscate-r15m-mandrax-tablets-20230129
1082364547	20230129	202301	2023	2023.0795											COP	POLICE						COP			1	042	042	04	1	1.9	10	1	10	-4.5	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20230129051500	https://www.stgeorgeutah.com/news/archive/2023/01/28/cgb-2-out-of-towners-jailed-following-alleged-burglary-attempt-at-st-george-skateboard-shop/
1082364548	20230129	202301	2023	2023.0795											COP	POLICE						COP			0	112	112	11	3	-2.0	5	1	5	-4.6875	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20230129051500	https://www.snl24.com/dailysun/news/cops-confiscate-r15m-mandrax-tablets-20230129
1082364549	20230129	202301	2023	2023.0795											COP	PRISON						COP			0	190	190	19	4	-10.0	6	1	6	-9.73312401883832	0								4	Neuengamme, Hamburg, Germany	GM	GM04	40698	53.4333	10.2333	-1831142	4	Neuengamme, Hamburg, Germany	GM	GM04	40698	53.4333	10.2333	-1831142	20230129051500	https://www.newdelhitimes.com/germany-recalls-overlooked-lgbt-victims-of-nazi-persecution/
1082364550	20230129	202301	2023	2023.0795											COP	POLICE CONSTABLE						COP			0	190	190	19	4	-10.0	2	1	2	-5.76368876080692	0								4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20230129051500	https://www.devdiscourse.com/article/international/2334732-pakistan-soldier-policeman-killed-in-two-armed-attacks-in-balochistan
1082364551	20230129	202301	2023	2023.0795											COP	POLICE PERSONNEL						COP			1	190	190	19	4	-10.0	5	1	5	-5.76368876080692	0								4	Dera Murad Jamali, Balochistan, Pakistan	PK	PK02	40308	28.5466	68.2231	6116268	4	Dera Murad Jamali, Balochistan, Pakistan	PK	PK02	40308	28.5466	68.2231	6116268	20230129051500	https://www.devdiscourse.com/article/international/2334732-pakistan-soldier-policeman-killed-in-two-armed-attacks-in-balochistan
1082364552	20230129	202301	2023	2023.0795											CVL	COMMUNITY						CVL			1	046	046	04	1	7.0	4	1	4	-2.52293577981652	0								4	Arouca, Saint George, Trinidad And Tobago	TD	TD08	27422	10.6288	-61.3349	-1359463	4	Arouca, Saint George, Trinidad And Tobago	TD	TD08	27422	10.6288	-61.3349	-1359463	20230129051500	https://newsday.co.tt/2023/01/29/ex-agri-society-president-objects-to-agm/
1082364553	20230129	202301	2023	2023.0795											DEU	GERMANY	DEU								0	190	190	19	4	-10.0	4	1	4	-9.73312401883832	0								4	Neuengamme, Hamburg, Germany	GM	GM04	40698	53.4333	10.2333	-1831142	4	Neuengamme, Hamburg, Germany	GM	GM04	40698	53.4333	10.2333	-1831142	20230129051500	https://www.newdelhitimes.com/germany-recalls-overlooked-lgbt-victims-of-nazi-persecution/
1082364554	20230129	202301	2023	2023.0795											ESP	SPANISH	ESP								0	042	042	04	1	1.9	2	1	2	-4.73684210526316	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20230129051500	https://www.newdelhitimes.com/spanish-ministry-bomb-workshop-found-in-retirees-home/
1082364555	20230129	202301	2023	2023.0795											ESPGOV	SPANISH	ESP					GOV			0	042	042	04	1	1.9	6	1	6	-4.73684210526316	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20230129051500	https://www.newdelhitimes.com/spanish-ministry-bomb-workshop-found-in-retirees-home/
1082364556	20230129	202301	2023	2023.0795											EUR	EUROPE	EUR								0	043	043	04	1	2.8	6	1	6	3.35294117647059	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20230129051500	https://www.watoday.com.au/lifestyle/life-and-relationships/there-s-something-about-steph-claire-smith-and-laura-henshaw-20230124-p5cf3z.html
1082364557	20230129	202301	2023	2023.0795											FJI	KADAVU	FJI								1	064	064	06	2	7.0	10	1	10	-2.03045685279188	0								0								0								20230129051500	https://www.fijivillage.com/news/Close-to-a-ton-of-marijuana-uprooted-from-7-farms-in-Kadavu---AACP-Driu-rf85x4/
1082364558	20230129	202301	2023	2023.0795											GBR	UNITED KINGDOM	GBR								0	052	052	05	1	3.5	4	1	4	-2.88858321870702	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20230129051500	https://www.espn.com/boxing/story/_/id/35547183/artur-beterbiev-stops-anthony-yarde-19th-straight-knockout
1082364559	20230129	202301	2023	2023.0795											GBR	UNITED KINGDOM	GBR								0	100	100	10	3	-5.0	6	1	6	-3.23014804845222	0								5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	20230129051500	https://www.dailyecho.co.uk/news/23279244.know-southamptons-two-asylums/
1082364560	20230129	202301	2023	2023.0795											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	10	1	10	-4.12517780938834	0								4	Hamid Gul, Paktika, Afghanistan	AF	AF29	3685	32.5974	69.3463	6207226	4	Hamid Gul, Paktika, Afghanistan	AF	AF29	3685	32.5974	69.3463	6207226	20230129051500	https://www.dawn.com/news/1734121/footprints-re-imagining-the-political-seminar
1082364561	20230129	202301	2023	2023.0795											GOV	MINIST OF FINANCE						GOV			0	046	046	04	1	7.0	10	1	10	-5.03778337531486	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20230129051500	https://tribune.com.pk/story/2398242/per-person-debt-jumps-by-21
1082364562	20230129	202301	2023	2023.0795											GOV	INTERIOR MINIST						GOV			0	130	130	13	3	-4.4	10	1	10	-4.43686006825939	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20230129051500	https://www.dawn.com/news/1734136/moonis-wife-others-granted-bail-in-fia-case
1082364563	20230129	202301	2023	2023.0795											IDN	INDONESIA	IDN								1	042	042	04	1	1.9	10	1	10	0.526315789473684	0								1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20230129051500	https://www.carguide.ph/2023/01/suzuki-teases-2023-grand-vitara-for.html
1082364564	20230129	202301	2023	2023.0795											IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO			0	051	051	05	1	3.4	5	1	5	-0.28943560057887	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20230129051500	https://www.malaymail.com/news/world/2023/01/29/germanys-scholz-heads-next-to-chile-brazil-on-latin-america-tour/52430
1082364565	20230129	202301	2023	2023.0795											MED	WRITER						MED			1	010	010	01	1	0.0	10	1	10	4.34782608695652	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20230129051500	https://www.dawn.com/news/1734141/literary-contribution-of-trilingual-poet-lauded
1082364566	20230129	202301	2023	2023.0795											MED	WRITER						MED			1	014	014	01	1	0.0	10	1	10	4.34782608695652	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20230129051500	https://www.dawn.com/news/1734141/literary-contribution-of-trilingual-poet-lauded
1082364567	20230129	202301	2023	2023.0795											MED	MAGAZINE						MED			1	020	020	02	1	3.0	4	1	4	2.54350736278447	0								1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20230129051500	https://www.kasu.org/arts-culture/arts-culture/2023-01-28/highlights-from-the-2023-sundance-film-fest
1082364568	20230129	202301	2023	2023.0795											MED	PUBLICATION						MED			1	051	051	05	1	3.4	10	1	10	0	0								0								0								20230129051500	https://www.delta-optimist.com/opinion/letters-fast-food-bag-fees-are-a-problem-6421647
1082364569	20230129	202301	2023	2023.0795											MIL	AIR FORCE						MIL			1	043	043	04	1	2.8	8	1	8	-6.61654135338346	0								5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20230129051500	https://zeenews.india.com/aviation/mp-iaf-fighter-jet-crash-mirage-2000-aircrafts-pilot-dies-after-sustaining-injuries-2566802.html
1082364570	20230129	202301	2023	2023.0795											NGA	NIGERIA	NGA								1	043	043	04	1	2.8	8	1	8	0.70323488045007	0								5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	20230129051500	https://tribuneonlineng.com/english-proficiency-tests-for-nigerian-graduates-abroad-others-unnecessary-exploitative-igbalajobi/
1082364571	20230129	202301	2023	2023.0795											NGA	NIGERIA	NGA								1	043	043	04	1	2.8	2	1	2	0.70323488045007	0								1	Germany	GM	GM		51.5	10.5	GM	5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	20230129051500	https://tribuneonlineng.com/english-proficiency-tests-for-nigerian-graduates-abroad-others-unnecessary-exploitative-igbalajobi/
1082364572	20230129	202301	2023	2023.0795											NZL	WELLINGTON	NZL								1	043	043	04	1	2.8	10	1	10	-2.34899328859061	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20230129051500	https://business.scoop.co.nz/2023/01/29/new-taic-inquiry-interislander-ferry-incident/
1082364573	20230129	202301	2023	2023.0795											NZL	NEW ZEALAND	NZL								0	190	190	19	4	-10.0	2	1	2	-5.23560209424083	0								4	Wairau Valley, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.5667	173.533	-1520937	4	Wairau Valley, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.5667	173.533	-1520937	20230129051500	https://www.rnz.co.nz/news/national/483306/police-confirm-fourth-person-found-dead-after-being-swept-away-by-floodwaters
1082364574	20230129	202301	2023	2023.0795											PAK	PAKISTAN	PAK								1	046	046	04	1	7.0	1	1	1	-4.12517780938834	0								4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	20230129051500	https://www.dawn.com/news/1734121/footprints-re-imagining-the-political-seminar
1082364575	20230129	202301	2023	2023.0795											PAK	PAKISTAN	PAK								1	046	046	04	1	7.0	2	1	2	-4.12517780938834	0								4	Mardan, North-West Frontier, Pakistan	PK	PK03	40345	34.2019	72.0525	-2768636	4	Mardan, North-West Frontier, Pakistan	PK	PK03	40345	34.2019	72.0525	-2768636	20230129051500	https://www.dawn.com/news/1734121/footprints-re-imagining-the-political-seminar
1082364576	20230129	202301	2023	2023.0795											PAK	PAKISTAN	PAK								1	046	046	04	1	7.0	1	1	1	-4.12517780938834	0								4	Hamid Gul, Paktika, Afghanistan	AF	AF29	3685	32.5974	69.3463	6207226	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20230129051500	https://www.dawn.com/news/1734121/footprints-re-imagining-the-political-seminar
1082364577	20230129	202301	2023	2023.0795											PAK	KARACHI	PAK								1	061	061	06	2	6.4	10	1	10	-1.91846522781775	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20230129051500	https://www.dawn.com/news/1734214/onion-rates-rise-to-rs320-per-kilo-on-short-supply
1082364578	20230129	202301	2023	2023.0795											PAK	MULTAN	PAK								0	173	173	17	4	-5.0	10	1	10	-3.76398779247203	0								4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	20230129051500	https://www.dawn.com/news/1734196/cause-for-legit-outrage
1082364579	20230129	202301	2023	2023.0795											RUS	RUSSIA	RUS								0	040	040	04	1	1.0	4	1	4	-4.56328721866612	0								4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	20230129051500	https://www.understandingwar.org/backgrounder/russian-offensive-campaign-assessment-january-28-2023
1082364580	20230129	202301	2023	2023.0795											RUS	RUSSIAN	RUS								0	043	043	04	1	2.8	4	1	4	-4.56328721866612	0								5	Chukotka, Chukotskiy Avtonomnyy Okrug, Russia	RS	RS15	25042	67.5	172	-2899578	5	Chukotka, Chukotskiy Avtonomnyy Okrug, Russia	RS	RS15	25042	67.5	172	-2899578	20230129051500	https://www.understandingwar.org/backgrounder/russian-offensive-campaign-assessment-january-28-2023
1082364581	20230129	202301	2023	2023.0795											RUSMIL	RUSSIAN	RUS					MIL			0	060	060	06	2	6.0	6	1	6	-4.56328721866612	0								4	Volgograd, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	4	Volgograd, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	20230129051500	https://www.understandingwar.org/backgrounder/russian-offensive-campaign-assessment-january-28-2023
1082364582	20230129	202301	2023	2023.0795											SAUGOV	ABDULLAH	SAU					GOV			0	043	043	04	1	2.8	5	1	5	3.63636363636364	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20230129051500	https://www.dawn.com/news/1734064/the-icon-interview-doing-it-his-own-way
1082364583	20230129	202301	2023	2023.0795											TTO	TRINIDAD AND TOBAGO	TTO								0	040	040	04	1	1.0	4	1	4	-2.52293577981652	0								4	Arouca, Saint George, Trinidad And Tobago	TD	TD08	27422	10.6288	-61.3349	-1359463	4	Arouca, Saint George, Trinidad And Tobago	TD	TD08	27422	10.6288	-61.3349	-1359463	20230129051500	https://newsday.co.tt/2023/01/29/ex-agri-society-president-objects-to-agm/
1082364584	20230129	202301	2023	2023.0795											UKR	UKRAINIAN	UKR								1	020	020	02	1	3.0	1	1	1	-3.76106194690265	0								1	Russia	RS	RS		60	100	RS	1	Ukraine	UP	UP		49	32	UP	20230129051500	https://www.newsweek.com/ukraine-energy-official-defends-rising-costs-despite-blackouts-outages-1777317
1082364585	20230129	202301	2023	2023.0795											UKRGOV	UKRAINIAN	UKR					GOV			1	020	020	02	1	3.0	6	1	6	-3.76106194690265	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20230129051500	https://www.newsweek.com/ukraine-energy-official-defends-rising-costs-despite-blackouts-outages-1777317
1082364586	20230129	202301	2023	2023.0795											USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-2.72373540856031	0								3	Hillsdale Lake, Kansas, United States	US	USKS		38.6566	-94.9095	485186	3	Hillsdale Lake, Kansas, United States	US	USKS		38.6566	-94.9095	485186	20230129051500	https://www.kshb.com/news/crime/miami-county-sheriffs-office-seeking-publics-assistance-in-hunting-accident-investigation
1082364587	20230129	202301	2023	2023.0795											USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-2.72373540856031	0								3	Hillsdale Lake, Kansas, United States	US	USKS		38.6566	-94.9095	485186	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20230129051500	https://www.kshb.com/news/crime/miami-county-sheriffs-office-seeking-publics-assistance-in-hunting-accident-investigation
1082364588	20230129	202301	2023	2023.0795											USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	2.30024213075061	0								3	Elmont, New York, United States	US	USNY	NY059	40.7009	-73.7129	949582	3	Elmont, New York, United States	US	USNY	NY059	40.7009	-73.7129	949582	20230129051500	https://www.amny.com/sports/semyon-varlamovs-heroics-mathew-barzals-ot-winner-sends-islanders-to-all-star-break-on-high-note/
1082364589	20230129	202301	2023	2023.0795											USA	UNITED STATES	USA								0	046	046	04	1	7.0	4	1	4	2.56916996047431	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20230129051500	https://www.vnews.com/Trump-GOP-visit-49726154
1082364590	20230129	202301	2023	2023.0795											USA	UNITED STATES	USA								0	112	112	11	3	-2.0	4	1	4	-4.5	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20230129051500	https://www.stgeorgeutah.com/news/archive/2023/01/28/cgb-2-out-of-towners-jailed-following-alleged-burglary-attempt-at-st-george-skateboard-shop/
1082364591	20230129	202301	2023	2023.0795											USA	CONNECTICUT	USA								1	190	190	19	4	-10.0	8	1	8	-1.20481927710843	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20230129051500	https://www.legitgov.org/massive-fire-mysteriously-occurs-egg-farm-connecticut
1082364592	20230129	202301	2023	2023.0795											VENGOV	VENEZUELA	VEN					GOV			0	057	057	05	1	8.0	1	1	1	1.91637630662021	0								1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20230129051500	https://newsday.co.tt/2023/01/29/venezuelan-government-silent-on-us-trinidad-and-tobago-dragon-gas-deal/
1082364593	20230129	202301	2023	2023.0795	AFG	AFGHANISTAN	AFG																		0	010	010	01	1	0.0	2	1	2	-4.12517780938834	4	Hamid Gul, Paktika, Afghanistan	AF	AF29	3685	32.5974	69.3463	6207226	0								4	Hamid Gul, Paktika, Afghanistan	AF	AF29	3685	32.5974	69.3463	6207226	20230129051500	https://www.dawn.com/news/1734121/footprints-re-imagining-the-political-seminar
1082364594	20230129	202301	2023	2023.0795	AFG	AFGHANISTAN	AFG																		0	051	051	05	1	3.4	2	1	2	1.38150903294368	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20230129051500	https://www.deseret.com/2023/1/28/23545890/major-brent-taylor-faith-joy-suffering-cs-lewis
1082364595	20230129	202301	2023	2023.0795	AFG	AFGHAN	AFG								MIL	GENERALS						MIL			0	013	013	01	1	0.4	6	1	6	-4.12517780938834	4	Hamid Gul, Paktika, Afghanistan	AF	AF29	3685	32.5974	69.3463	6207226	4	Hamid Gul, Paktika, Afghanistan	AF	AF29	3685	32.5974	69.3463	6207226	4	Hamid Gul, Paktika, Afghanistan	AF	AF29	3685	32.5974	69.3463	6207226	20230129051500	https://www.dawn.com/news/1734121/footprints-re-imagining-the-political-seminar
1082364596	20230129	202301	2023	2023.0795	AFGELI	AFGHANISTAN	AFG					ELI													0	010	010	01	1	0.0	2	1	2	-4.12517780938834	4	Hamid Gul, Paktika, Afghanistan	AF	AF29	3685	32.5974	69.3463	6207226	0								4	Hamid Gul, Paktika, Afghanistan	AF	AF29	3685	32.5974	69.3463	6207226	20230129051500	https://www.dawn.com/news/1734121/footprints-re-imagining-the-political-seminar
1082364597	20230129	202301	2023	2023.0795	AFGINSTAL	TALIBAN	AFG	TAL				INS													0	150	150	15	4	-7.2	5	1	5	-3.76398779247203	4	Waziristan, Pakistan (general), Pakistan	PK	PK00	40319	33	70	-2777216	0								4	Waziristan, Pakistan (general), Pakistan	PK	PK00	40319	33	70	-2777216	20230129051500	https://www.dawn.com/news/1734196/cause-for-legit-outrage
1082364598	20230129	202301	2023	2023.0795	AFGLEG	AFGHANISTAN	AFG					LEG													1	172	172	17	4	-5.0	2	1	2	-1.61290322580645	4	Khoy, Az¯arbayjan-e Gharbi, Iran	IR	IR01	41005	38.5503	44.9521	-3071618	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20230129051500	https://www.afghanistansun.com/news/273448938/senator-josh-hawley-will-introduce-law-to-ban-tiktok-throughout-us
1082364599	20230129	202301	2023	2023.0795	AGR	FARMER						AGR													1	010	010	01	1	0.0	10	1	10	-1.4218009478673	0								0								0								20230129051500	https://www.dawn.com/news/1734125/lumpy-skin-vaccination-launched
1082364600	20230129	202301	2023	2023.0795	ARE	DUBAI	ARE								ARECOP	UNITED ARAB EMIRATES	ARE					COP			1	043	043	04	1	2.8	2	1	2	5.6657223796034	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20230129051500	https://www.dubaicityguide.com/site/news/news-details.asp?newsid=76134
